FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2012-10-21T22:00:00.000Z,602511.294,1.0,134602.528,1.0,-41043.551,0.052
2012-10-22T22:00:00.000Z,583585.45,1.0,156890.333,1.0,-22603.407,0.029
2012-10-23T22:00:00.000Z,552079.571,1.0,197635.323,1.0,-30124.804,0.038
2012-10-24T22:00:00.000Z,545491.236,1.0,184856.033,1.0,-22732.441,0.03
2012-10-25T22:00:00.000Z,544582.612,1.0,185901.402,1.0,-34229.558,0.044
2012-10-26T22:00:00.000Z,354252.156,1.0,348833.647,1.0,-44640.345,0.057
2012-10-27T22:00:00.000Z,389506.047,1.0,279646.195,1.0,-35262.071,0.048
2012-10-28T23:00:00.000Z,534100.244,1.0,184134.872,1.0,-7193.066,0.01
2012-10-29T23:00:00.000Z,585936.953,1.0,175823.251,1.0,-13733.084,0.018
2012-10-30T23:00:00.000Z,506018.148,1.0,270659.282,1.0,-39132.636,0.048
2012-10-31T23:00:00.000Z,353747.085,1.0,374197.311,1.0,-60447.834,0.072
2012-11-01T23:00:00.000Z,410522.705,1.0,329070.862,1.0,-58490.337,0.072
2012-11-02T23:00:00.000Z,399311.909,1.0,255656.007,1.0,-6342.901,0.009
2012-11-03T23:00:00.000Z,380471.41,1.0,257021.112,1.0,-18075.909,0.027
2012-11-04T23:00:00.000Z,517911.483,1.0,260607.952,1.0,-45892.327,0.054
2012-11-05T23:00:00.000Z,537123.477,1.0,243360.237,1.0,-26004.786,0.032
2012-11-06T23:00:00.000Z,511897.078,1.0,295415.431,1.0,-26339.815,0.031
2012-11-07T23:00:00.000Z,557923.89,1.0,243787.261,1.0,-37942.511,0.045
2012-11-08T23:00:00.000Z,565011.92,1.0,196794.278,1.0,-15702.489,0.02
2012-11-09T23:00:00.000Z,437601.208,1.0,256457.776,1.0,-20423.024,0.028
2012-11-10T23:00:00.000Z,369413.333,1.0,299746.624,1.0,-23426.74,0.033
2012-11-11T23:00:00.000Z,496132.76,1.0,289255.383,1.0,-30198.327,0.037
2012-11-12T23:00:00.000Z,573422.238,1.0,209579.556,1.0,-19071.799,0.024
2012-11-13T23:00:00.000Z,512608.732,1.0,208098.463,1.0,-34103.651,0.044
2012-11-14T23:00:00.000Z,502832.515,1.0,237494.904,1.0,192.186,0.0
