FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2013-05-12T22:00:00.000Z,397559.711,1.0,291399.133,1.0,-993.619,0.001
2013-05-13T22:00:00.000Z,427607.876,1.0,277439.079,1.0,4818.004,0.007
2013-05-14T22:00:00.000Z,381665.579,1.0,327783.998,1.0,-3889.15,0.005
2013-05-15T22:00:00.000Z,369901.949,1.0,328495.069,1.0,12650.487,0.017
2013-05-16T22:00:00.000Z,368108.302,1.0,318127.0,1.0,19850.127,0.028
2013-05-17T22:00:00.000Z,303925.618,1.0,356039.861,1.0,6104.404,0.009
2013-05-18T22:00:00.000Z,320592.102,1.0,280787.969,1.0,3812.804,0.006
2013-05-19T22:00:00.000Z,449449.91,1.0,239231.45,1.0,-3148.87,0.005
2013-05-20T22:00:00.000Z,441201.82,1.0,284234.739,1.0,-10624.89,0.014
2013-05-21T22:00:00.000Z,379813.872,1.0,378174.831,1.0,-36785.989,0.045
2013-05-22T22:00:00.000Z,363482.323,1.0,404553.536,1.0,-47826.807,0.057
2013-05-23T22:00:00.000Z,387214.746,1.0,360922.84,1.0,-49274.654,0.061
2013-05-24T22:00:00.000Z,333288.868,1.0,320225.368,1.0,-15210.199,0.022
2013-05-25T22:00:00.000Z,333840.809,1.0,246072.794,1.0,14678.891,0.024
2013-05-26T22:00:00.000Z,406711.709,1.0,266041.113,1.0,8554.09,0.012
2013-05-27T22:00:00.000Z,376216.116,1.0,344642.51,1.0,-14685.574,0.02
2013-05-28T22:00:00.000Z,336584.604,1.0,386522.328,1.0,-6663.207,0.009
2013-05-29T22:00:00.000Z,311008.898,1.0,388012.286,1.0,-1560.924,0.002
2013-05-30T22:00:00.000Z,301079.348,1.0,419309.22,1.0,-17825.229,0.024
2013-05-31T22:00:00.000Z,285852.93,1.0,382451.887,1.0,-19998.504,0.028
2013-06-01T22:00:00.000Z,290294.444,1.0,365777.189,1.0,-35591.487,0.048
2013-06-02T22:00:00.000Z,350955.42,1.0,360291.875,1.0,-16253.884,0.022
2013-06-03T22:00:00.000Z,435216.191,1.0,277490.658,1.0,-7988.874,0.011
2013-06-04T22:00:00.000Z,464156.121,1.0,248319.485,1.0,-4893.11,0.007
2013-06-05T22:00:00.000Z,461529.172,1.0,253193.066,1.0,-6138.847,0.008
