FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2020-08-27T22:00:00.000Z,442110.06,1.0,327597.65,1.0,6668.394,0.009
2020-08-28T22:00:00.000Z,374529.932,1.0,370511.926,1.0,-72576.82,0.085
2020-08-29T22:00:00.000Z,360635.008,1.0,297310.868,1.0,-62903.375,0.085
2020-08-30T22:00:00.000Z,455005.357,1.0,250602.879,1.0,-22329.506,0.031
2020-08-31T22:00:00.000Z,502284.301,1.0,187995.096,1.0,10944.119,0.016
2020-09-01T22:00:00.000Z,439120.769,1.0,277911.771,1.0,-3721.912,0.005
2020-09-02T22:00:00.000Z,463853.756,1.0,238610.609,1.0,17981.47,0.025
2020-09-03T22:00:00.000Z,465679.279,1.0,257763.99,1.0,1566.595,0.002
2020-09-04T22:00:00.000Z,380170.675,1.0,320139.593,1.0,-42699.6,0.057
2020-09-05T22:00:00.000Z,341181.188,1.0,391346.75,1.0,-105244.129,0.122
2020-09-06T22:00:00.000Z,367074.992,1.0,391854.375,1.0,-55366.355,0.067
2020-09-07T22:00:00.000Z,426532.934,1.0,314712.284,1.0,-33610.003,0.043
2020-09-08T22:00:00.000Z,492922.526,1.0,241408.644,1.0,-13842.071,0.018
2020-09-09T22:00:00.000Z,491191.058,1.0,258105.282,1.0,-27307.732,0.035
2020-09-10T22:00:00.000Z,487736.608,1.0,233706.331,1.0,-20510.667,0.028
2020-09-11T22:00:00.000Z,402979.535,1.0,223931.266,1.0,25164.963,0.038
2020-09-12T22:00:00.000Z,391132.572,1.0,246637.384,1.0,-7144.783,0.011
2020-09-13T22:00:00.000Z,472022.23,1.0,280409.852,1.0,-28336.683,0.036
2020-09-14T22:00:00.000Z,510601.115,1.0,229003.357,1.0,2196.661,0.003
2020-09-15T22:00:00.000Z,536732.978,1.0,203987.931,1.0,11272.29,0.015
2020-09-16T22:00:00.000Z,492090.169,1.0,238906.955,1.0,16146.909,0.021
2020-09-17T22:00:00.000Z,449926.706,1.0,277619.897,1.0,-1972.794,0.003
2020-09-18T22:00:00.000Z,390477.348,1.0,261277.246,1.0,-11754.67,0.017
2020-09-19T22:00:00.000Z,389713.137,1.0,186131.926,1.0,10988.318,0.018
2020-09-20T22:00:00.000Z,508258.267,1.0,189056.263,1.0,-8776.207,0.012
