FechaCompleta,Generación no renovable_MWh,Generación no renovable_%,Generación renovable_MWh,Generación renovable_%,Saldo I. internacionales_MWh,Saldo I. internacionales_%
2019-01-21T23:00:00.000Z,532591.72,1.0,348591.235,1.0,-12127.48,0.014
2019-01-22T23:00:00.000Z,436860.451,1.0,465836.355,1.0,-28942.923,0.03
2019-01-23T23:00:00.000Z,505808.955,1.0,399534.541,1.0,-50495.177,0.052
2019-01-24T23:00:00.000Z,528517.779,1.0,360603.49,1.0,-67066.682,0.07
2019-01-25T23:00:00.000Z,470429.714,1.0,231473.155,1.0,29731.571,0.04
2019-01-26T23:00:00.000Z,349037.169,1.0,385874.172,1.0,-8442.592,0.011
2019-01-27T23:00:00.000Z,412252.877,1.0,428798.4,1.0,-18355.72,0.021
2019-01-28T23:00:00.000Z,457579.218,1.0,407325.959,1.0,-24901.048,0.028
2019-01-29T23:00:00.000Z,469085.805,1.0,391464.192,1.0,-20211.51,0.023
2019-01-30T23:00:00.000Z,398469.443,1.0,477458.0,1.0,-39244.93,0.042
2019-01-31T23:00:00.000Z,386685.642,1.0,484517.571,1.0,-46270.152,0.05
2019-02-01T23:00:00.000Z,360469.975,1.0,452116.747,1.0,-57754.556,0.065
2019-02-02T23:00:00.000Z,372772.531,1.0,376638.343,1.0,-21563.608,0.027
2019-02-03T23:00:00.000Z,528750.508,1.0,314962.387,1.0,5970.913,0.007
2019-02-04T23:00:00.000Z,563130.28,1.0,257840.878,1.0,13348.621,0.016
2019-02-05T23:00:00.000Z,559305.622,1.0,225134.513,1.0,36447.99,0.044
2019-02-06T23:00:00.000Z,530326.078,1.0,243023.94,1.0,35625.477,0.044
2019-02-07T23:00:00.000Z,496683.579,1.0,276156.852,1.0,32140.432,0.04
2019-02-08T23:00:00.000Z,405834.536,1.0,289685.698,1.0,38093.452,0.051
2019-02-09T23:00:00.000Z,353063.15,1.0,362910.558,1.0,8512.955,0.011
2019-02-10T23:00:00.000Z,483026.736,1.0,269741.171,1.0,47327.85,0.058
2019-02-11T23:00:00.000Z,522870.321,1.0,223156.261,1.0,59028.487,0.073
2019-02-12T23:00:00.000Z,528848.565,1.0,224810.826,1.0,44624.219,0.056
2019-02-13T23:00:00.000Z,473671.797,1.0,289830.131,1.0,43183.434,0.053
2019-02-14T23:00:00.000Z,496989.432,1.0,229586.212,1.0,68628.263,0.086
2019-02-15T23:00:00.000Z,401269.981,1.0,271825.145,1.0,38344.115,0.054
