Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2021-01-12T22:00:00.000+01:00,90.0,1.0,,
2021-01-01T05:00:00.000+01:00,36.55,1.0,,
2021-01-23T23:00:00.000+01:00,32.05,1.0,,
2021-01-31T08:00:00.000+01:00,0.16,1.0,,
2021-01-28T03:00:00.000+01:00,42.4,1.0,,
2021-01-05T00:00:00.000+01:00,64.68,1.0,,
2021-01-26T21:00:00.000+01:00,71.27,1.0,,
2021-01-12T02:00:00.000+01:00,56.5,1.0,,
2021-01-13T02:00:00.000+01:00,65.0,1.0,,
2021-01-21T17:00:00.000+01:00,50.87,1.0,,
2021-01-10T17:00:00.000+01:00,62.6,1.0,,
2021-01-04T23:00:00.000+01:00,61.25,1.0,,
2021-01-01T06:00:00.000+01:00,36.6,1.0,,
2021-01-13T18:00:00.000+01:00,102.03,1.0,,
2021-01-01T17:00:00.000+01:00,38.5,1.0,,
2021-01-14T04:00:00.000+01:00,60.0,1.0,,
2021-01-10T08:00:00.000+01:00,51.6,1.0,,
2021-01-18T07:00:00.000+01:00,80.22,1.0,,
2021-01-22T18:00:00.000+01:00,54.82,1.0,,
2021-01-14T11:00:00.000+01:00,95.0,1.0,,
2021-01-03T16:00:00.000+01:00,49.92,1.0,,
2021-01-09T00:00:00.000+01:00,70.17,1.0,,
2021-01-30T19:00:00.000+01:00,8.4,1.0,,
2021-01-21T12:00:00.000+01:00,50.56,1.0,,
2021-01-02T02:00:00.000+01:00,40.1,1.0,,
2021-01-29T15:00:00.000+01:00,44.85,1.0,,
2021-01-19T06:00:00.000+01:00,61.8,1.0,,
2021-01-25T03:00:00.000+01:00,32.4,1.0,,
2021-01-29T18:00:00.000+01:00,60.79,1.0,,
2021-01-31T04:00:00.000+01:00,0.16,1.0,,
2021-01-30T06:00:00.000+01:00,1.95,1.0,,
2021-01-08T22:00:00.000+01:00,97.45,1.0,,
2021-01-20T10:00:00.000+01:00,63.83,1.0,,
2021-01-20T12:00:00.000+01:00,55.01,1.0,,
