Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2023-05-25T16:00:00.000+02:00,41.89,0.30352872980218826,96.12,0.6964712701978119
2023-05-01T00:00:00.000+02:00,109.9,0.4154067130329604,154.66,0.5845932869670396
2023-05-13T09:00:00.000+02:00,35.75,0.317806027202418,76.74,0.682193972797582
2023-05-27T17:00:00.000+02:00,58.41,0.39010218393107593,91.32,0.609897816068924
2023-05-07T03:00:00.000+02:00,84.3,0.38687471317117944,133.6,0.6131252868288206
2023-05-30T07:00:00.000+02:00,109.19,0.4287172641250147,145.5,0.5712827358749852
2023-05-02T11:00:00.000+02:00,108.96,0.33629629629629626,215.04,0.6637037037037037
2023-05-05T21:00:00.000+02:00,127.05,0.34809172854050796,237.94,0.651908271459492
2023-05-07T16:00:00.000+02:00,4.17,0.10842433697347893,34.29,0.891575663026521
2023-05-01T05:00:00.000+02:00,88.0,0.3821434775056453,142.28,0.6178565224943547
2023-05-25T10:00:00.000+02:00,70.85,0.2884771986970684,174.75,0.7115228013029317
2023-05-28T09:00:00.000+02:00,78.87,0.39625200964630225,120.17,0.6037479903536977
2023-05-29T14:00:00.000+02:00,83.85,0.36857142857142855,143.65,0.6314285714285715
2023-05-08T12:00:00.000+02:00,83.0,0.3053491280994776,188.82,0.6946508719005224
2023-05-14T17:00:00.000+02:00,0.0,0.0,36.92,1.0
2023-05-16T19:00:00.000+02:00,46.0,0.2387625869407246,146.66,0.7612374130592754
2023-05-29T09:00:00.000+02:00,100.9,0.3861905308684503,160.37,0.6138094691315498
2023-05-15T00:00:00.000+02:00,92.86,0.41372243261305414,131.59,0.5862775673869459
2023-05-12T18:00:00.000+02:00,20.0,0.14267370523612496,120.18,0.857326294763875
2023-05-25T17:00:00.000+02:00,70.83,0.3483842408145197,132.48,0.6516157591854802
2023-05-02T15:00:00.000+02:00,81.97,0.36397140446694193,143.24,0.636028595533058
2023-05-26T13:00:00.000+02:00,20.0,0.14915355358341412,114.09,0.8508464464165859
2023-05-29T03:00:00.000+02:00,84.75,0.40106951871657753,126.56,0.5989304812834224
2023-05-19T23:00:00.000+02:00,85.78,0.3648349778836339,149.34,0.6351650221163662
2023-05-01T10:00:00.000+02:00,31.0,0.3141785750481403,67.67,0.6858214249518597
2023-05-08T20:00:00.000+02:00,122.76,0.3453358838753235,232.72,0.6546641161246765
2023-05-10T19:00:00.000+02:00,77.62,0.29789683758059565,182.94,0.7021031624194043
2023-05-10T06:00:00.000+02:00,88.8,0.4083321837494827,128.67,0.5916678162505173
2023-05-26T05:00:00.000+02:00,62.0,0.38499751614505706,99.04,0.6150024838549428
2023-05-03T15:00:00.000+02:00,30.0,0.2621002970470033,84.46,0.7378997029529967
2023-05-02T23:00:00.000+02:00,116.13,0.3887847338466689,182.57,0.6112152661533311
2023-05-02T03:00:00.000+02:00,90.0,0.4040222661159993,132.76,0.5959777338840007
2023-05-29T08:00:00.000+02:00,110.2,0.38763234725104645,174.09,0.6123676527489536
2023-05-29T10:00:00.000+02:00,100.75,0.32956069477609495,204.96,0.6704393052239049
2023-05-23T19:00:00.000+02:00,97.09,0.32322391637259473,203.29,0.6767760836274053
2023-05-24T11:00:00.000+02:00,81.0,0.30298496296850447,186.34,0.6970150370314954
2023-05-19T21:00:00.000+02:00,95.0,0.3194673302619632,202.37,0.6805326697380368
2023-05-26T03:00:00.000+02:00,66.58,0.38709302325581396,105.42,0.612906976744186
2023-05-06T01:00:00.000+02:00,116.0,0.4268786339883712,155.74,0.5731213660116288
2023-05-11T02:00:00.000+02:00,96.0,0.4140965362550144,135.83,0.5859034637449856
2023-05-21T14:00:00.000+02:00,4.16,0.11356811356811358,32.47,0.8864318864318865
2023-05-29T22:00:00.000+02:00,129.4,0.39238280065498216,200.38,0.6076171993450179
2023-05-08T17:00:00.000+02:00,82.51,0.35894201070170095,147.36,0.641057989298299
2023-05-29T13:00:00.000+02:00,84.45,0.3101017148312709,187.88,0.6898982851687291
2023-05-09T20:00:00.000+02:00,101.91,0.32652995834668375,210.19,0.6734700416533161
2023-05-28T23:00:00.000+02:00,107.64,0.42819635611424933,143.74,0.5718036438857507
2023-05-07T13:00:00.000+02:00,25.0,0.31697730442500316,53.87,0.6830226955749967
2023-05-23T13:00:00.000+02:00,64.92,0.28253111672034115,164.86,0.7174688832796587
2023-05-05T10:00:00.000+02:00,95.89,0.32145491116325847,202.41,0.6785450888367415
2023-05-16T09:00:00.000+02:00,40.35,0.29688764623648006,95.56,0.70311235376352
2023-05-12T07:00:00.000+02:00,115.47,0.4314216327293107,152.18,0.5685783672706894
2023-05-24T20:00:00.000+02:00,95.71,0.320443283781974,202.97,0.6795567162180259
2023-05-05T16:00:00.000+02:00,75.43,0.3539320570570571,137.69,0.6460679429429429
2023-05-03T18:00:00.000+02:00,45.41,0.2342774596295723,148.42,0.7657225403704276
2023-05-22T07:00:00.000+02:00,103.56,0.4249312707726396,140.15,0.5750687292273604
2023-05-18T07:00:00.000+02:00,87.77,0.4210602062844807,120.68,0.5789397937155194
2023-05-28T18:00:00.000+02:00,55.0,0.37071987058506334,93.36,0.6292801294149366
2023-05-11T15:00:00.000+02:00,50.01,0.31930787894266377,106.61,0.6806921210573362
2023-05-24T07:00:00.000+02:00,96.0,0.4238036376478898,130.52,0.5761963623521102
2023-05-20T00:00:00.000+02:00,71.44,0.40773928428742656,103.77,0.5922607157125735
2023-05-06T03:00:00.000+02:00,100.0,0.4140958217731583,141.49,0.5859041782268417
2023-05-26T01:00:00.000+02:00,76.4,0.4026138279932547,113.36,0.5973861720067454
2023-05-17T22:00:00.000+02:00,87.0,0.3686596889698716,148.99,0.6313403110301284
2023-05-21T05:00:00.000+02:00,28.26,0.31497993758359344,61.46,0.6850200624164066
2023-05-20T02:00:00.000+02:00,66.52,0.39954351612709466,99.97,0.6004564838729053
2023-05-08T01:00:00.000+02:00,88.58,0.39827345892720645,133.83,0.6017265410727934
2023-05-26T19:00:00.000+02:00,83.92,0.30431156398447984,191.85,0.6956884360155202
2023-05-31T04:00:00.000+02:00,87.35,0.4109814623129764,125.19,0.5890185376870236
2023-05-04T09:00:00.000+02:00,104.42,0.38997609799820737,163.34,0.6100239020017927
2023-05-05T20:00:00.000+02:00,130.0,0.3495281370150297,241.93,0.6504718629849703
2023-05-11T21:00:00.000+02:00,112.37,0.3373157626151953,220.76,0.6626842373848048
2023-05-29T07:00:00.000+02:00,112.89,0.42884819936179913,150.35,0.5711518006382008
2023-05-23T21:00:00.000+02:00,105.0,0.33239418785020103,210.89,0.667605812149799
2023-05-26T06:00:00.000+02:00,73.53,0.4002939735423812,110.16,0.5997060264576188
2023-05-17T11:00:00.000+02:00,25.0,0.17064846416382254,121.5,0.8293515358361775
2023-05-14T11:00:00.000+02:00,0.0,0.0,36.84,1.0
2023-05-06T10:00:00.000+02:00,82.53,0.4127738321496449,117.41,0.5872261678503551
2023-05-18T04:00:00.000+02:00,66.0,0.3955885878686166,100.84,0.6044114121313834
2023-05-26T08:00:00.000+02:00,95.06,0.37848383500557414,156.1,0.6215161649944259
2023-05-16T11:00:00.000+02:00,5.0,0.04804920238324044,99.06,0.9519507976167596
2023-05-21T22:00:00.000+02:00,89.94,0.42326697726951856,122.55,0.5767330227304814
2023-05-02T14:00:00.000+02:00,86.32,0.3708063061128055,146.47,0.6291936938871945
2023-05-21T21:00:00.000+02:00,91.0,0.42469781117281935,123.27,0.5753021888271806
2023-05-30T17:00:00.000+02:00,80.0,0.3653468511668265,138.97,0.6346531488331735
2023-05-15T18:00:00.000+02:00,4.17,0.03753375337533753,106.93,0.9624662466246624
2023-05-28T15:00:00.000+02:00,54.17,0.3847301136363636,86.63,0.6152698863636363
2023-05-05T14:00:00.000+02:00,78.9,0.3587015821058374,141.06,0.6412984178941625
2023-05-11T08:00:00.000+02:00,103.95,0.3836642799143722,166.99,0.6163357200856279
2023-05-09T16:00:00.000+02:00,35.0,0.2839295854628052,88.27,0.7160704145371948
2023-05-24T05:00:00.000+02:00,75.4,0.39866758314386935,113.73,0.6013324168561307
2023-05-26T11:00:00.000+02:00,35.57,0.21253585086042068,131.79,0.7874641491395794
2023-05-16T00:00:00.000+02:00,67.81,0.4026243914024462,100.61,0.5973756085975537
2023-05-18T17:00:00.000+02:00,20.3,0.22094035698737485,71.58,0.7790596430126252
2023-05-20T22:00:00.000+02:00,78.6,0.41182018233259976,112.26,0.5881798176674001
2023-05-04T06:00:00.000+02:00,100.68,0.4211495022170167,138.38,0.5788504977829834
2023-05-25T04:00:00.000+02:00,73.72,0.3946678087692061,113.07,0.605332191230794
2023-05-14T03:00:00.000+02:00,70.12,0.3897287683414851,109.8,0.6102712316585148
2023-05-30T02:00:00.000+02:00,84.85,0.4111746462492731,121.51,0.5888253537507269
2023-05-19T06:00:00.000+02:00,73.23,0.4085583575094845,106.01,0.5914416424905156
2023-05-06T15:00:00.000+02:00,63.16,0.3957889459832059,96.42,0.6042110540167942
2023-05-12T17:00:00.000+02:00,14.0,0.1748906933166771,66.05,0.8251093066833229
2023-05-09T22:00:00.000+02:00,104.67,0.3762265914237447,173.54,0.6237734085762554
2023-05-01T08:00:00.000+02:00,84.26,0.3844679686074101,134.9,0.6155320313925898
2023-05-04T17:00:00.000+02:00,75.73,0.3547072599531616,137.77,0.6452927400468385
2023-05-02T20:00:00.000+02:00,142.86,0.3586923772220549,255.42,0.6413076227779452
2023-05-20T06:00:00.000+02:00,62.08,0.3850400049618557,99.15,0.6149599950381442
2023-05-23T15:00:00.000+02:00,62.96,0.3452322202116576,119.41,0.6547677797883423
2023-05-04T18:00:00.000+02:00,80.61,0.2986440426793124,189.31,0.7013559573206876
