Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2018-10-29T00:00:00.000+01:00,51.75,1.0,,
2018-10-14T14:00:00.000+02:00,54.01,1.0,,
2018-10-19T01:00:00.000+02:00,52.51,1.0,,
2018-10-14T21:00:00.000+02:00,71.62,1.0,,
2018-10-14T20:00:00.000+02:00,73.36,1.0,,
2018-10-16T23:00:00.000+02:00,70.0,1.0,,
2018-10-12T04:00:00.000+02:00,50.3,1.0,,
2018-10-17T05:00:00.000+02:00,63.76,1.0,,
2018-10-31T15:00:00.000+01:00,71.18,1.0,,
2018-10-13T16:00:00.000+02:00,54.87,1.0,,
2018-10-12T01:00:00.000+02:00,54.99,1.0,,
2018-10-08T13:00:00.000+02:00,71.69,1.0,,
2018-10-18T14:00:00.000+02:00,64.16,1.0,,
2018-10-27T21:00:00.000+02:00,68.95,1.0,,
2018-10-22T12:00:00.000+02:00,68.37,1.0,,
2018-10-21T17:00:00.000+02:00,60.99,1.0,,
2018-10-31T08:00:00.000+01:00,71.7,1.0,,
2018-10-27T06:00:00.000+02:00,53.99,1.0,,
2018-10-21T19:00:00.000+02:00,72.82,1.0,,
2018-10-23T06:00:00.000+02:00,54.4,1.0,,
2018-10-19T02:00:00.000+02:00,50.63,1.0,,
2018-10-21T23:00:00.000+02:00,66.56,1.0,,
2018-10-27T15:00:00.000+02:00,53.56,1.0,,
2018-10-31T06:00:00.000+01:00,68.68,1.0,,
2018-10-23T12:00:00.000+02:00,68.89,1.0,,
2018-10-19T16:00:00.000+02:00,62.17,1.0,,
2018-10-23T20:00:00.000+02:00,75.45,1.0,,
2018-10-27T10:00:00.000+02:00,70.0,1.0,,
2018-10-24T06:00:00.000+02:00,58.0,1.0,,
2018-10-18T11:00:00.000+02:00,71.1,1.0,,
2018-10-28T07:00:00.000+01:00,48.86,1.0,,
2018-10-21T01:00:00.000+02:00,54.01,1.0,,
2018-10-05T07:00:00.000+02:00,79.08,1.0,,
2018-10-25T18:00:00.000+02:00,74.67,1.0,,
2018-10-22T11:00:00.000+02:00,70.17,1.0,,
2018-10-19T14:00:00.000+02:00,60.91,1.0,,
2018-10-10T16:00:00.000+02:00,61.19,1.0,,
2018-10-09T21:00:00.000+02:00,77.24,1.0,,
2018-10-01T10:00:00.000+02:00,73.7,1.0,,
2018-10-06T06:00:00.000+02:00,63.8,1.0,,
2018-10-28T11:00:00.000+01:00,50.62,1.0,,
2018-10-09T00:00:00.000+02:00,68.51,1.0,,
2018-10-06T16:00:00.000+02:00,54.94,1.0,,
2018-10-16T02:00:00.000+02:00,69.64,1.0,,
2018-10-02T00:00:00.000+02:00,59.14,1.0,,
2018-10-02T14:00:00.000+02:00,65.99,1.0,,
2018-10-15T22:00:00.000+02:00,70.46,1.0,,
2018-10-29T19:00:00.000+01:00,73.36,1.0,,
2018-10-07T11:00:00.000+02:00,55.13,1.0,,
2018-10-21T20:00:00.000+02:00,72.5,1.0,,
2018-10-04T17:00:00.000+02:00,77.24,1.0,,
2018-10-10T12:00:00.000+02:00,73.0,1.0,,
2018-10-13T18:00:00.000+02:00,64.93,1.0,,
2018-10-12T23:00:00.000+02:00,62.41,1.0,,
