Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2021-03-11T19:00:00.000+01:00,56.59,1.0,,
2021-03-30T05:00:00.000+02:00,53.22,1.0,,
2021-03-03T20:00:00.000+01:00,62.01,1.0,,
2021-03-22T17:00:00.000+01:00,57.01,1.0,,
2021-03-31T22:00:00.000+02:00,60.98,1.0,,
2021-03-04T19:00:00.000+01:00,66.14,1.0,,
2021-03-05T07:00:00.000+01:00,62.28,1.0,,
2021-03-13T16:00:00.000+01:00,4.04,1.0,,
2021-03-21T06:00:00.000+01:00,26.99,1.0,,
2021-03-14T02:00:00.000+01:00,19.99,1.0,,
2021-03-27T11:00:00.000+01:00,31.0,1.0,,
2021-03-31T19:00:00.000+02:00,58.98,1.0,,
2021-03-10T13:00:00.000+01:00,51.94,1.0,,
2021-03-21T22:00:00.000+01:00,55.27,1.0,,
2021-03-03T14:00:00.000+01:00,44.1,1.0,,
2021-03-15T10:00:00.000+01:00,51.29,1.0,,
2021-03-27T10:00:00.000+01:00,29.64,1.0,,
2021-03-05T09:00:00.000+01:00,63.24,1.0,,
2021-03-07T09:00:00.000+01:00,47.32,1.0,,
2021-03-16T01:00:00.000+01:00,39.59,1.0,,
2021-03-22T09:00:00.000+01:00,54.86,1.0,,
2021-03-03T11:00:00.000+01:00,51.01,1.0,,
2021-03-03T01:00:00.000+01:00,44.72,1.0,,
2021-03-21T10:00:00.000+01:00,19.6,1.0,,
2021-03-20T01:00:00.000+01:00,20.6,1.0,,
2021-03-29T01:00:00.000+02:00,35.43,1.0,,
2021-03-05T19:00:00.000+01:00,65.0,1.0,,
2021-03-22T22:00:00.000+01:00,60.8,1.0,,
2021-03-25T23:00:00.000+01:00,65.01,1.0,,
2021-03-17T09:00:00.000+01:00,23.4,1.0,,
2021-03-27T03:00:00.000+01:00,34.4,1.0,,
2021-03-08T17:00:00.000+01:00,57.12,1.0,,
2021-03-28T14:00:00.000+02:00,32.0,1.0,,
2021-03-09T13:00:00.000+01:00,56.47,1.0,,
2021-03-11T12:00:00.000+01:00,41.22,1.0,,
2021-03-28T00:00:00.000+01:00,47.41,1.0,,
2021-03-29T02:00:00.000+02:00,33.18,1.0,,
2021-03-20T06:00:00.000+01:00,19.9,1.0,,
2021-03-08T01:00:00.000+01:00,45.5,1.0,,
2021-03-07T14:00:00.000+01:00,43.49,1.0,,
2021-03-03T16:00:00.000+01:00,46.98,1.0,,
2021-03-18T03:00:00.000+01:00,21.89,1.0,,
2021-03-31T12:00:00.000+02:00,49.0,1.0,,
2021-03-29T20:00:00.000+02:00,68.15,1.0,,
2021-03-17T16:00:00.000+01:00,8.43,1.0,,
2021-03-06T01:00:00.000+01:00,42.51,1.0,,
2021-03-09T03:00:00.000+01:00,43.09,1.0,,
2021-03-22T00:00:00.000+01:00,49.55,1.0,,
2021-03-14T14:00:00.000+01:00,9.49,1.0,,
2021-03-05T05:00:00.000+01:00,46.01,1.0,,
2021-03-14T19:00:00.000+01:00,56.56,1.0,,
2021-03-14T21:00:00.000+01:00,49.86,1.0,,
2021-03-14T12:00:00.000+01:00,14.0,1.0,,
2021-03-14T08:00:00.000+01:00,18.0,1.0,,
2021-03-12T07:00:00.000+01:00,52.39,1.0,,
2021-03-24T07:00:00.000+01:00,74.21,1.0,,
2021-03-09T02:00:00.000+01:00,43.77,1.0,,
2021-03-09T21:00:00.000+01:00,61.7,1.0,,
2021-03-26T04:00:00.000+01:00,61.0,1.0,,
2021-03-29T03:00:00.000+02:00,32.0,1.0,,
2021-03-01T14:00:00.000+01:00,40.03,1.0,,
2021-03-17T22:00:00.000+01:00,15.9,1.0,,
2021-03-21T08:00:00.000+01:00,20.6,1.0,,
2021-03-08T09:00:00.000+01:00,61.37,1.0,,
2021-03-26T08:00:00.000+01:00,65.85,1.0,,
2021-03-03T19:00:00.000+01:00,70.0,1.0,,
2021-03-12T21:00:00.000+01:00,52.01,1.0,,
2021-03-30T21:00:00.000+02:00,66.13,1.0,,
2021-03-13T05:00:00.000+01:00,26.92,1.0,,
2021-03-11T09:00:00.000+01:00,52.22,1.0,,
2021-03-08T04:00:00.000+01:00,45.0,1.0,,
2021-03-12T06:00:00.000+01:00,43.75,1.0,,
2021-03-20T21:00:00.000+01:00,45.27,1.0,,
2021-03-15T09:00:00.000+01:00,52.64,1.0,,
2021-03-24T17:00:00.000+01:00,61.32,1.0,,
2021-03-16T09:00:00.000+01:00,39.96,1.0,,
2021-03-30T17:00:00.000+02:00,50.07,1.0,,
2021-03-10T10:00:00.000+01:00,59.31,1.0,,
2021-03-30T15:00:00.000+02:00,39.78,1.0,,
2021-03-15T02:00:00.000+01:00,37.28,1.0,,
2021-03-21T03:00:00.000+01:00,23.99,1.0,,
2021-03-19T03:00:00.000+01:00,26.75,1.0,,
2021-03-17T00:00:00.000+01:00,21.6,1.0,,
2021-03-25T05:00:00.000+01:00,62.36,1.0,,
2021-03-17T21:00:00.000+01:00,22.3,1.0,,
2021-03-31T06:00:00.000+02:00,61.51,1.0,,
2021-03-12T09:00:00.000+01:00,52.01,1.0,,
2021-03-30T11:00:00.000+02:00,48.95,1.0,,
2021-03-13T15:00:00.000+01:00,5.41,1.0,,
2021-03-27T12:00:00.000+01:00,39.93,1.0,,
2021-03-08T07:00:00.000+01:00,58.02,1.0,,
2021-03-02T03:00:00.000+01:00,42.14,1.0,,
2021-03-08T16:00:00.000+01:00,58.02,1.0,,
2021-03-19T05:00:00.000+01:00,27.87,1.0,,
2021-03-02T16:00:00.000+01:00,52.89,1.0,,
