Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2019-02-23T21:00:00.000+01:00,56.64,1.0,,
2019-02-22T11:00:00.000+01:00,54.99,1.0,,
2019-02-18T00:00:00.000+01:00,51.46,1.0,,
2019-02-23T23:00:00.000+01:00,53.55,1.0,,
2019-02-01T19:00:00.000+01:00,62.55,1.0,,
2019-02-09T03:00:00.000+01:00,47.1,1.0,,
2019-02-22T10:00:00.000+01:00,56.88,1.0,,
2019-02-27T17:00:00.000+01:00,54.61,1.0,,
2019-02-25T05:00:00.000+01:00,47.01,1.0,,
2019-02-20T15:00:00.000+01:00,54.01,1.0,,
2019-02-09T14:00:00.000+01:00,53.41,1.0,,
2019-02-10T22:00:00.000+01:00,65.01,1.0,,
2019-02-24T17:00:00.000+01:00,46.88,1.0,,
2019-02-06T19:00:00.000+01:00,66.98,1.0,,
2019-02-04T11:00:00.000+01:00,65.13,1.0,,
2019-02-13T19:00:00.000+01:00,64.2,1.0,,
2019-02-12T00:00:00.000+01:00,62.65,1.0,,
2019-02-16T05:00:00.000+01:00,47.38,1.0,,
2019-02-13T06:00:00.000+01:00,61.0,1.0,,
2019-02-13T08:00:00.000+01:00,65.31,1.0,,
2019-02-08T19:00:00.000+01:00,62.0,1.0,,
2019-02-02T14:00:00.000+01:00,36.03,1.0,,
2019-02-22T03:00:00.000+01:00,46.02,1.0,,
2019-02-19T12:00:00.000+01:00,60.16,1.0,,
2019-02-10T11:00:00.000+01:00,40.86,1.0,,
2019-02-27T12:00:00.000+01:00,55.68,1.0,,
2019-02-27T08:00:00.000+01:00,56.59,1.0,,
2019-02-25T20:00:00.000+01:00,60.6,1.0,,
2019-02-01T18:00:00.000+01:00,58.6,1.0,,
2019-02-08T11:00:00.000+01:00,62.04,1.0,,
2019-02-03T05:00:00.000+01:00,38.47,1.0,,
2019-02-09T19:00:00.000+01:00,61.1,1.0,,
2019-02-04T04:00:00.000+01:00,38.55,1.0,,
2019-02-12T17:00:00.000+01:00,60.29,1.0,,
2019-02-23T18:00:00.000+01:00,52.07,1.0,,
2019-02-02T04:00:00.000+01:00,24.72,1.0,,
2019-02-26T12:00:00.000+01:00,53.03,1.0,,
2019-02-08T15:00:00.000+01:00,47.53,1.0,,
2019-02-21T18:00:00.000+01:00,57.15,1.0,,
2019-02-14T03:00:00.000+01:00,49.5,1.0,,
2019-02-26T23:00:00.000+01:00,53.02,1.0,,
2019-02-22T15:00:00.000+01:00,49.1,1.0,,
2019-02-16T03:00:00.000+01:00,49.11,1.0,,
2019-02-14T02:00:00.000+01:00,50.01,1.0,,
2019-02-06T01:00:00.000+01:00,60.5,1.0,,
2019-02-05T08:00:00.000+01:00,68.07,1.0,,
2019-02-06T15:00:00.000+01:00,55.37,1.0,,
2019-02-05T16:00:00.000+01:00,60.35,1.0,,
2019-02-02T08:00:00.000+01:00,38.03,1.0,,
2019-02-05T01:00:00.000+01:00,54.44,1.0,,
2019-02-07T23:00:00.000+01:00,65.0,1.0,,
2019-02-08T08:00:00.000+01:00,64.0,1.0,,
2019-02-28T23:00:00.000+01:00,54.52,1.0,,
2019-02-20T03:00:00.000+01:00,54.0,1.0,,
2019-02-14T01:00:00.000+01:00,53.81,1.0,,
2019-02-28T11:00:00.000+01:00,55.33,1.0,,
2019-02-15T05:00:00.000+01:00,46.57,1.0,,
2019-02-02T19:00:00.000+01:00,51.92,1.0,,
2019-02-06T23:00:00.000+01:00,61.1,1.0,,
2019-02-04T07:00:00.000+01:00,64.1,1.0,,
2019-02-09T10:00:00.000+01:00,64.01,1.0,,
2019-02-12T20:00:00.000+01:00,67.1,1.0,,
2019-02-19T05:00:00.000+01:00,56.41,1.0,,
2019-02-27T20:00:00.000+01:00,60.49,1.0,,
2019-02-02T10:00:00.000+01:00,44.77,1.0,,
2019-02-23T10:00:00.000+01:00,56.1,1.0,,
2019-02-20T17:00:00.000+01:00,56.1,1.0,,
2019-02-13T00:00:00.000+01:00,63.93,1.0,,
2019-02-03T04:00:00.000+01:00,38.9,1.0,,
2019-02-13T11:00:00.000+01:00,63.58,1.0,,
2019-02-17T12:00:00.000+01:00,46.0,1.0,,
2019-02-14T09:00:00.000+01:00,62.07,1.0,,
2019-02-14T13:00:00.000+01:00,53.81,1.0,,
2019-02-12T12:00:00.000+01:00,60.64,1.0,,
2019-02-01T15:00:00.000+01:00,48.87,1.0,,
2019-02-01T13:00:00.000+01:00,55.84,1.0,,
2019-02-01T03:00:00.000+01:00,41.1,1.0,,
2019-02-04T21:00:00.000+01:00,68.5,1.0,,
2019-02-27T23:00:00.000+01:00,55.33,1.0,,
2019-02-08T06:00:00.000+01:00,53.21,1.0,,
2019-02-13T13:00:00.000+01:00,60.02,1.0,,
2019-02-09T11:00:00.000+01:00,62.41,1.0,,
2019-02-05T18:00:00.000+01:00,65.79,1.0,,
2019-02-28T06:00:00.000+01:00,50.9,1.0,,
2019-02-15T12:00:00.000+01:00,57.47,1.0,,
2019-02-16T15:00:00.000+01:00,44.39,1.0,,
2019-02-18T13:00:00.000+01:00,59.93,1.0,,
2019-02-16T22:00:00.000+01:00,51.46,1.0,,
2019-02-10T02:00:00.000+01:00,25.36,1.0,,
2019-02-25T07:00:00.000+01:00,58.63,1.0,,
2019-02-27T04:00:00.000+01:00,42.1,1.0,,
2019-02-09T00:00:00.000+01:00,60.02,1.0,,
2019-02-10T00:00:00.000+01:00,41.72,1.0,,
2019-02-21T06:00:00.000+01:00,51.45,1.0,,
2019-02-25T06:00:00.000+01:00,55.62,1.0,,
2019-02-06T22:00:00.000+01:00,63.08,1.0,,
2019-02-02T18:00:00.000+01:00,49.27,1.0,,
2019-02-15T10:00:00.000+01:00,60.13,1.0,,
2019-02-13T05:00:00.000+01:00,60.0,1.0,,
2019-02-11T11:00:00.000+01:00,62.51,1.0,,
2019-02-15T22:00:00.000+01:00,58.2,1.0,,
2019-02-03T23:00:00.000+01:00,49.82,1.0,,
2019-02-20T13:00:00.000+01:00,56.47,1.0,,
2019-02-25T15:00:00.000+01:00,55.0,1.0,,
2019-02-05T07:00:00.000+01:00,64.09,1.0,,
2019-02-10T12:00:00.000+01:00,36.89,1.0,,
2019-02-28T15:00:00.000+01:00,52.86,1.0,,
