Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2017-05-12T19:00:00.000+02:00,42.0,1.0,,
2017-05-09T16:00:00.000+02:00,48.18,1.0,,
2017-05-06T17:00:00.000+02:00,38.02,1.0,,
2017-05-05T16:00:00.000+02:00,36.45,1.0,,
2017-05-16T03:00:00.000+02:00,45.0,1.0,,
2017-05-19T16:00:00.000+02:00,45.95,1.0,,
2017-05-06T12:00:00.000+02:00,37.68,1.0,,
2017-05-15T03:00:00.000+02:00,40.6,1.0,,
2017-05-28T14:00:00.000+02:00,42.16,1.0,,
2017-05-16T05:00:00.000+02:00,48.22,1.0,,
2017-05-16T14:00:00.000+02:00,52.69,1.0,,
2017-05-16T22:00:00.000+02:00,52.69,1.0,,
2017-05-01T07:00:00.000+02:00,34.98,1.0,,
2017-05-28T17:00:00.000+02:00,38.58,1.0,,
2017-05-04T20:00:00.000+02:00,52.08,1.0,,
2017-05-20T14:00:00.000+02:00,49.63,1.0,,
2017-05-27T12:00:00.000+02:00,44.59,1.0,,
2017-05-21T16:00:00.000+02:00,39.19,1.0,,
2017-05-19T09:00:00.000+02:00,50.34,1.0,,
2017-05-17T23:00:00.000+02:00,45.82,1.0,,
2017-05-12T15:00:00.000+02:00,39.4,1.0,,
2017-05-28T05:00:00.000+02:00,42.16,1.0,,
2017-05-17T14:00:00.000+02:00,49.0,1.0,,
2017-05-13T10:00:00.000+02:00,48.99,1.0,,
2017-05-30T04:00:00.000+02:00,49.51,1.0,,
2017-05-23T05:00:00.000+02:00,40.19,1.0,,
2017-05-15T23:00:00.000+02:00,50.8,1.0,,
2017-05-09T12:00:00.000+02:00,53.41,1.0,,
2017-05-26T06:00:00.000+02:00,54.04,1.0,,
2017-05-26T13:00:00.000+02:00,54.04,1.0,,
2017-05-18T06:00:00.000+02:00,46.4,1.0,,
2017-05-11T12:00:00.000+02:00,39.43,1.0,,
2017-05-09T22:00:00.000+02:00,53.49,1.0,,
2017-05-13T21:00:00.000+02:00,53.46,1.0,,
2017-05-09T19:00:00.000+02:00,48.87,1.0,,
2017-05-29T18:00:00.000+02:00,52.16,1.0,,
2017-05-27T21:00:00.000+02:00,51.94,1.0,,
2017-05-27T16:00:00.000+02:00,38.58,1.0,,
2017-05-09T03:00:00.000+02:00,48.18,1.0,,
2017-05-21T12:00:00.000+02:00,40.69,1.0,,
2017-05-27T15:00:00.000+02:00,40.6,1.0,,
2017-05-06T18:00:00.000+02:00,47.51,1.0,,
2017-05-07T18:00:00.000+02:00,37.94,1.0,,
2017-05-01T13:00:00.000+02:00,40.61,1.0,,
2017-05-27T20:00:00.000+02:00,46.0,1.0,,
2017-05-01T21:00:00.000+02:00,56.5,1.0,,
2017-05-02T13:00:00.000+02:00,51.99,1.0,,
2017-05-18T19:00:00.000+02:00,37.87,1.0,,
2017-05-22T08:00:00.000+02:00,54.04,1.0,,
2017-05-30T03:00:00.000+02:00,49.6,1.0,,
2017-05-07T11:00:00.000+02:00,47.0,1.0,,
2017-05-28T18:00:00.000+02:00,39.21,1.0,,
2017-05-21T18:00:00.000+02:00,39.7,1.0,,
2017-05-31T07:00:00.000+02:00,54.93,1.0,,
2017-05-24T16:00:00.000+02:00,50.54,1.0,,
2017-05-04T22:00:00.000+02:00,52.08,1.0,,
2017-05-14T00:00:00.000+02:00,48.62,1.0,,
2017-05-21T02:00:00.000+02:00,36.1,1.0,,
2017-05-27T17:00:00.000+02:00,39.6,1.0,,
2017-05-25T06:00:00.000+02:00,53.79,1.0,,
2017-05-30T11:00:00.000+02:00,54.1,1.0,,
2017-05-18T22:00:00.000+02:00,44.01,1.0,,
2017-05-22T21:00:00.000+02:00,51.57,1.0,,
2017-05-17T00:00:00.000+02:00,50.54,1.0,,
2017-05-03T06:00:00.000+02:00,47.53,1.0,,
2017-05-14T20:00:00.000+02:00,48.69,1.0,,
2017-05-21T20:00:00.000+02:00,47.69,1.0,,
2017-05-16T19:00:00.000+02:00,52.19,1.0,,
2017-05-29T12:00:00.000+02:00,55.69,1.0,,
2017-05-10T21:00:00.000+02:00,53.46,1.0,,
2017-05-08T08:00:00.000+02:00,51.22,1.0,,
2017-05-19T21:00:00.000+02:00,52.52,1.0,,
2017-05-15T21:00:00.000+02:00,55.03,1.0,,
2017-05-20T22:00:00.000+02:00,45.1,1.0,,
2017-05-04T02:00:00.000+02:00,40.94,1.0,,
2017-05-30T12:00:00.000+02:00,55.02,1.0,,
2017-05-27T00:00:00.000+02:00,54.9,1.0,,
2017-05-31T04:00:00.000+02:00,47.91,1.0,,
2017-05-07T23:00:00.000+02:00,48.69,1.0,,
2017-05-22T17:00:00.000+02:00,50.3,1.0,,
2017-05-30T07:00:00.000+02:00,54.53,1.0,,
2017-05-15T12:00:00.000+02:00,50.94,1.0,,
2017-05-29T11:00:00.000+02:00,55.3,1.0,,
2017-05-05T08:00:00.000+02:00,52.07,1.0,,
2017-05-16T20:00:00.000+02:00,53.93,1.0,,
2017-05-27T13:00:00.000+02:00,42.74,1.0,,
2017-05-25T12:00:00.000+02:00,54.69,1.0,,
2017-05-31T13:00:00.000+02:00,55.31,1.0,,
2017-05-30T06:00:00.000+02:00,52.73,1.0,,
2017-05-07T09:00:00.000+02:00,46.5,1.0,,
2017-05-05T17:00:00.000+02:00,37.67,1.0,,
2017-05-24T10:00:00.000+02:00,50.5,1.0,,
2017-05-06T00:00:00.000+02:00,37.68,1.0,,
2017-05-09T13:00:00.000+02:00,52.69,1.0,,
2017-05-25T03:00:00.000+02:00,47.66,1.0,,
2017-05-21T14:00:00.000+02:00,43.01,1.0,,
2017-05-17T22:00:00.000+02:00,49.01,1.0,,
2017-05-29T16:00:00.000+02:00,53.0,1.0,,
2017-05-10T18:00:00.000+02:00,44.01,1.0,,
2017-05-19T23:00:00.000+02:00,50.33,1.0,,
2017-05-05T06:00:00.000+02:00,41.06,1.0,,
2017-05-25T09:00:00.000+02:00,54.93,1.0,,
2017-05-06T03:00:00.000+02:00,35.46,1.0,,
2017-05-04T08:00:00.000+02:00,53.34,1.0,,
2017-05-08T22:00:00.000+02:00,54.53,1.0,,
2017-05-29T06:00:00.000+02:00,52.06,1.0,,
2017-05-21T23:00:00.000+02:00,49.9,1.0,,
2017-05-24T23:00:00.000+02:00,52.01,1.0,,
2017-05-12T23:00:00.000+02:00,52.19,1.0,,
2017-05-28T20:00:00.000+02:00,50.54,1.0,,
2017-05-27T22:00:00.000+02:00,51.83,1.0,,
2017-05-06T13:00:00.000+02:00,38.6,1.0,,
2017-05-30T22:00:00.000+02:00,52.07,1.0,,
2017-05-16T10:00:00.000+02:00,54.53,1.0,,
2017-05-15T05:00:00.000+02:00,41.46,1.0,,
2017-05-12T08:00:00.000+02:00,48.18,1.0,,
2017-05-01T03:00:00.000+02:00,25.43,1.0,,
2017-05-16T11:00:00.000+02:00,53.93,1.0,,
2017-05-05T11:00:00.000+02:00,51.04,1.0,,
2017-05-08T21:00:00.000+02:00,56.42,1.0,,
2017-05-13T05:00:00.000+02:00,38.0,1.0,,
2017-05-04T01:00:00.000+02:00,42.25,1.0,,
2017-05-11T01:00:00.000+02:00,37.47,1.0,,
2017-05-28T11:00:00.000+02:00,45.0,1.0,,
2017-05-24T04:00:00.000+02:00,39.2,1.0,,
2017-05-14T02:00:00.000+02:00,40.69,1.0,,
2017-05-12T11:00:00.000+02:00,45.01,1.0,,
2017-05-09T09:00:00.000+02:00,54.35,1.0,,
2017-05-20T12:00:00.000+02:00,49.63,1.0,,
2017-05-01T08:00:00.000+02:00,36.45,1.0,,
2017-05-11T04:00:00.000+02:00,33.92,1.0,,
2017-05-02T03:00:00.000+02:00,49.54,1.0,,
2017-05-31T03:00:00.000+02:00,48.34,1.0,,
2017-05-05T04:00:00.000+02:00,36.45,1.0,,
2017-05-03T12:00:00.000+02:00,51.12,1.0,,
2017-05-17T07:00:00.000+02:00,50.38,1.0,,
2017-05-08T11:00:00.000+02:00,51.89,1.0,,
2017-05-27T07:00:00.000+02:00,47.91,1.0,,
2017-05-04T05:00:00.000+02:00,38.7,1.0,,
2017-05-26T03:00:00.000+02:00,50.54,1.0,,
2017-05-11T08:00:00.000+02:00,44.49,1.0,,
2017-05-25T04:00:00.000+02:00,49.06,1.0,,
2017-05-26T04:00:00.000+02:00,49.39,1.0,,
2017-05-05T00:00:00.000+02:00,45.4,1.0,,
2017-05-23T07:00:00.000+02:00,45.08,1.0,,
2017-05-24T21:00:00.000+02:00,53.65,1.0,,
2017-05-07T07:00:00.000+02:00,47.05,1.0,,
2017-05-01T18:00:00.000+02:00,36.45,1.0,,
2017-05-13T22:00:00.000+02:00,53.25,1.0,,
2017-05-06T15:00:00.000+02:00,37.73,1.0,,
2017-05-19T17:00:00.000+02:00,45.95,1.0,,
2017-05-16T02:00:00.000+02:00,48.22,1.0,,
2017-05-27T18:00:00.000+02:00,41.0,1.0,,
2017-05-31T16:00:00.000+02:00,54.5,1.0,,
2017-05-24T15:00:00.000+02:00,50.5,1.0,,
2017-05-09T14:00:00.000+02:00,51.6,1.0,,
2017-05-18T11:00:00.000+02:00,45.53,1.0,,
2017-05-06T01:00:00.000+02:00,36.45,1.0,,
2017-05-16T18:00:00.000+02:00,52.1,1.0,,
2017-05-23T03:00:00.000+02:00,40.19,1.0,,
2017-05-22T06:00:00.000+02:00,48.82,1.0,,
2017-05-10T06:00:00.000+02:00,49.92,1.0,,
2017-05-07T22:00:00.000+02:00,50.54,1.0,,
2017-05-15T16:00:00.000+02:00,50.45,1.0,,
2017-05-27T05:00:00.000+02:00,51.57,1.0,,
2017-05-25T14:00:00.000+02:00,54.04,1.0,,
2017-05-17T02:00:00.000+02:00,42.01,1.0,,
2017-05-02T01:00:00.000+02:00,51.23,1.0,,
2017-05-22T01:00:00.000+02:00,40.19,1.0,,
2017-05-07T21:00:00.000+02:00,50.54,1.0,,
2017-05-15T04:00:00.000+02:00,40.14,1.0,,
2017-05-17T04:00:00.000+02:00,41.69,1.0,,
2017-05-30T17:00:00.000+02:00,53.7,1.0,,
2017-05-27T06:00:00.000+02:00,50.31,1.0,,
2017-05-28T08:00:00.000+02:00,42.16,1.0,,
2017-05-30T23:00:00.000+02:00,52.01,1.0,,
2017-05-06T23:00:00.000+02:00,56.0,1.0,,
2017-05-13T03:00:00.000+02:00,38.0,1.0,,
2017-05-26T11:00:00.000+02:00,54.04,1.0,,
2017-05-18T21:00:00.000+02:00,45.53,1.0,,
2017-05-09T17:00:00.000+02:00,48.07,1.0,,
2017-05-27T04:00:00.000+02:00,52.02,1.0,,
2017-05-15T01:00:00.000+02:00,45.03,1.0,,
2017-05-20T06:00:00.000+02:00,42.95,1.0,,
2017-05-11T21:00:00.000+02:00,53.48,1.0,,
2017-05-04T21:00:00.000+02:00,53.4,1.0,,
2017-05-31T01:00:00.000+02:00,51.57,1.0,,
2017-05-28T23:00:00.000+02:00,55.68,1.0,,
2017-05-07T05:00:00.000+02:00,48.87,1.0,,
2017-05-24T17:00:00.000+02:00,51.01,1.0,,
2017-05-18T23:00:00.000+02:00,40.6,1.0,,
2017-05-19T01:00:00.000+02:00,39.69,1.0,,
2017-05-30T08:00:00.000+02:00,54.93,1.0,,
2017-05-26T05:00:00.000+02:00,50.86,1.0,,
2017-05-22T00:00:00.000+02:00,44.65,1.0,,
2017-05-02T21:00:00.000+02:00,55.8,1.0,,
2017-05-26T02:00:00.000+02:00,51.53,1.0,,
2017-05-05T22:00:00.000+02:00,47.53,1.0,,
2017-05-24T13:00:00.000+02:00,50.5,1.0,,
2017-05-19T22:00:00.000+02:00,50.59,1.0,,
2017-05-20T04:00:00.000+02:00,43.66,1.0,,
2017-05-11T18:00:00.000+02:00,38.95,1.0,,
2017-05-20T02:00:00.000+02:00,43.66,1.0,,
2017-05-11T10:00:00.000+02:00,44.68,1.0,,
2017-05-30T15:00:00.000+02:00,54.48,1.0,,
2017-05-31T00:00:00.000+02:00,54.04,1.0,,
2017-05-17T18:00:00.000+02:00,44.91,1.0,,
2017-05-31T05:00:00.000+02:00,50.0,1.0,,
2017-05-20T23:00:00.000+02:00,40.5,1.0,,
2017-05-14T05:00:00.000+02:00,42.0,1.0,,
2017-05-26T17:00:00.000+02:00,50.15,1.0,,
2017-05-24T12:00:00.000+02:00,50.54,1.0,,
2017-05-02T04:00:00.000+02:00,48.72,1.0,,
2017-05-22T02:00:00.000+02:00,39.36,1.0,,
2017-05-12T13:00:00.000+02:00,45.01,1.0,,
2017-05-23T09:00:00.000+02:00,50.21,1.0,,
2017-05-27T11:00:00.000+02:00,47.62,1.0,,
2017-05-03T04:00:00.000+02:00,39.6,1.0,,
2017-05-02T22:00:00.000+02:00,53.09,1.0,,
2017-05-01T20:00:00.000+02:00,49.54,1.0,,
2017-05-12T07:00:00.000+02:00,42.14,1.0,,
2017-05-14T10:00:00.000+02:00,40.69,1.0,,
2017-05-28T16:00:00.000+02:00,38.1,1.0,,
2017-05-02T02:00:00.000+02:00,50.84,1.0,,
2017-05-08T09:00:00.000+02:00,51.89,1.0,,
2017-05-25T19:00:00.000+02:00,53.02,1.0,,
2017-05-29T04:00:00.000+02:00,45.27,1.0,,
2017-05-30T19:00:00.000+02:00,52.01,1.0,,
2017-05-09T05:00:00.000+02:00,50.54,1.0,,
2017-05-31T11:00:00.000+02:00,54.48,1.0,,
2017-05-07T16:00:00.000+02:00,38.29,1.0,,
2017-05-24T01:00:00.000+02:00,40.14,1.0,,
2017-05-11T20:00:00.000+02:00,47.1,1.0,,
2017-05-12T06:00:00.000+02:00,38.19,1.0,,
2017-05-24T18:00:00.000+02:00,51.26,1.0,,
2017-05-13T20:00:00.000+02:00,48.99,1.0,,
2017-05-15T20:00:00.000+02:00,51.57,1.0,,
2017-05-10T12:00:00.000+02:00,50.54,1.0,,
2017-05-14T12:00:00.000+02:00,45.01,1.0,,
2017-05-26T22:00:00.000+02:00,52.71,1.0,,
2017-05-14T16:00:00.000+02:00,40.51,1.0,,
2017-05-03T11:00:00.000+02:00,51.53,1.0,,
2017-05-26T08:00:00.000+02:00,55.23,1.0,,
2017-05-17T10:00:00.000+02:00,52.52,1.0,,
2017-05-02T11:00:00.000+02:00,52.02,1.0,,
2017-05-05T20:00:00.000+02:00,41.19,1.0,,
2017-05-02T20:00:00.000+02:00,53.16,1.0,,
2017-05-31T09:00:00.000+02:00,55.0,1.0,,
2017-05-21T15:00:00.000+02:00,39.9,1.0,,
2017-05-05T19:00:00.000+02:00,42.09,1.0,,
2017-05-03T05:00:00.000+02:00,40.48,1.0,,
2017-05-03T01:00:00.000+02:00,43.81,1.0,,
2017-05-07T04:00:00.000+02:00,49.12,1.0,,
2017-05-09T02:00:00.000+02:00,48.72,1.0,,
2017-05-10T07:00:00.000+02:00,51.04,1.0,,
2017-05-18T01:00:00.000+02:00,48.0,1.0,,
2017-05-07T20:00:00.000+02:00,42.97,1.0,,
2017-05-15T17:00:00.000+02:00,50.54,1.0,,
2017-05-28T22:00:00.000+02:00,56.9,1.0,,
2017-05-29T08:00:00.000+02:00,54.09,1.0,,
2017-05-03T09:00:00.000+02:00,54.18,1.0,,
2017-05-13T17:00:00.000+02:00,37.47,1.0,,
2017-05-03T00:00:00.000+02:00,50.49,1.0,,
2017-05-31T22:00:00.000+02:00,54.8,1.0,,
2017-05-25T11:00:00.000+02:00,54.5,1.0,,
2017-05-10T14:00:00.000+02:00,41.69,1.0,,
2017-05-29T22:00:00.000+02:00,54.04,1.0,,
2017-05-15T09:00:00.000+02:00,51.64,1.0,,
2017-05-16T17:00:00.000+02:00,52.4,1.0,,
2017-05-01T16:00:00.000+02:00,34.01,1.0,,
2017-05-03T07:00:00.000+02:00,51.37,1.0,,
2017-05-17T05:00:00.000+02:00,41.69,1.0,,
2017-05-28T12:00:00.000+02:00,42.41,1.0,,
2017-05-08T16:00:00.000+02:00,51.04,1.0,,
2017-05-08T15:00:00.000+02:00,51.19,1.0,,
2017-05-25T13:00:00.000+02:00,54.5,1.0,,
2017-05-15T06:00:00.000+02:00,46.6,1.0,,
2017-05-06T04:00:00.000+02:00,34.73,1.0,,
2017-05-08T06:00:00.000+02:00,43.34,1.0,,
2017-05-16T23:00:00.000+02:00,50.99,1.0,,
2017-05-03T18:00:00.000+02:00,51.0,1.0,,
2017-05-28T06:00:00.000+02:00,42.1,1.0,,
2017-05-22T20:00:00.000+02:00,50.03,1.0,,
2017-05-10T09:00:00.000+02:00,53.46,1.0,,
2017-05-06T11:00:00.000+02:00,36.88,1.0,,
2017-05-15T07:00:00.000+02:00,50.69,1.0,,
2017-05-31T23:00:00.000+02:00,54.45,1.0,,
2017-05-17T12:00:00.000+02:00,52.15,1.0,,
2017-05-18T00:00:00.000+02:00,49.33,1.0,,
2017-05-01T01:00:00.000+02:00,29.18,1.0,,
2017-05-18T14:00:00.000+02:00,37.49,1.0,,
2017-05-17T16:00:00.000+02:00,45.53,1.0,,
2017-05-21T11:00:00.000+02:00,40.69,1.0,,
2017-05-03T22:00:00.000+02:00,51.53,1.0,,
2017-05-23T08:00:00.000+02:00,50.12,1.0,,
2017-05-01T12:00:00.000+02:00,40.01,1.0,,
2017-05-25T21:00:00.000+02:00,55.89,1.0,,
2017-05-23T19:00:00.000+02:00,47.3,1.0,,
2017-05-19T20:00:00.000+02:00,50.34,1.0,,
2017-05-23T10:00:00.000+02:00,50.0,1.0,,
2017-05-07T00:00:00.000+02:00,54.24,1.0,,
2017-05-05T01:00:00.000+02:00,41.19,1.0,,
2017-05-19T14:00:00.000+02:00,46.6,1.0,,
2017-05-25T00:00:00.000+02:00,52.19,1.0,,
