Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,PVPC_Valor,PVPC_Porcentaje
2023-01-02T10:00:00.000+01:00,127.0,0.34221659346285466,244.11,0.6577834065371453
2023-01-10T20:00:00.000+01:00,124.84,0.3414380658042283,240.79,0.6585619341957717
2023-01-01T13:00:00.000+01:00,0.1,0.001801477211313277,55.41,0.9981985227886867
2023-01-17T13:00:00.000+01:00,4.16,0.041314927003674645,96.53,0.9586850729963254
2023-01-17T09:00:00.000+01:00,4.85,0.08752932683631112,50.56,0.9124706731636888
2023-01-28T05:00:00.000+01:00,35.2,0.32514317384075375,73.06,0.6748568261592462
2023-01-18T02:00:00.000+01:00,0.1,0.004233700254022015,23.52,0.995766299745978
2023-01-15T19:00:00.000+01:00,40.0,0.3778575477045154,65.86,0.6221424522954846
2023-01-13T15:00:00.000+01:00,80.0,0.36253228803190285,140.67,0.6374677119680972
2023-01-13T16:00:00.000+01:00,90.14,0.36679552390640896,155.61,0.6332044760935911
2023-01-26T14:00:00.000+01:00,53.4,0.3322755273473959,107.31,0.667724472652604
2023-01-11T23:00:00.000+01:00,93.08,0.36120920485855096,164.61,0.6387907951414491
2023-01-05T02:00:00.000+01:00,68.07,0.35200124107973935,125.31,0.6479987589202607
2023-01-05T01:00:00.000+01:00,79.21,0.3705904369795078,134.53,0.6294095630204921
2023-01-06T03:00:00.000+01:00,81.37,0.3686237202138262,139.37,0.6313762797861737
2023-01-08T09:00:00.000+01:00,5.0,0.10199918400652794,44.02,0.898000815993472
2023-01-13T21:00:00.000+01:00,138.69,0.34991800176611576,257.66,0.6500819982338842
2023-01-31T04:00:00.000+01:00,110.0,0.40822385511764264,159.46,0.5917761448823573
2023-01-20T01:00:00.000+01:00,44.5,0.37398100680729474,74.49,0.6260189931927053
2023-01-15T16:00:00.000+01:00,19.93,0.2944739952718676,47.75,0.7055260047281323
2023-01-17T22:00:00.000+01:00,4.95,0.08644778204680405,52.31,0.9135522179531959
2023-01-29T09:00:00.000+01:00,39.5,0.34252514741588624,75.82,0.6574748525841138
2023-01-19T03:00:00.000+01:00,24.61,0.2970787059391598,58.23,0.7029212940608401
2023-01-03T19:00:00.000+01:00,160.99,0.35874409483911224,287.77,0.6412559051608877
2023-01-28T16:00:00.000+01:00,22.4,0.32577079697498545,46.36,0.6742292030250147
2023-01-09T12:00:00.000+01:00,106.0,0.3286006572013144,216.58,0.6713993427986855
2023-01-19T19:00:00.000+01:00,48.85,0.2421913733267229,152.85,0.7578086266732772
2023-01-09T23:00:00.000+01:00,106.34,0.3766514362625296,175.99,0.6233485637374703
2023-01-19T21:00:00.000+01:00,41.3,0.22428586944715978,142.84,0.7757141305528403
2023-01-08T01:00:00.000+01:00,5.0,0.09796238244514106,46.04,0.9020376175548589
2023-01-30T13:00:00.000+01:00,121.32,0.3427990166991608,232.59,0.6572009833008393
2023-01-21T09:00:00.000+01:00,55.16,0.3774204584331167,90.99,0.6225795415668834
2023-01-01T20:00:00.000+01:00,24.61,0.26459520481668636,68.4,0.7354047951833137
2023-01-01T22:00:00.000+01:00,40.07,0.3173610011088231,86.19,0.682638998891177
2023-01-20T09:00:00.000+01:00,93.38,0.3718540936604014,157.74,0.6281459063395987
2023-01-17T01:00:00.000+01:00,4.16,0.13880547213880548,25.81,0.8611945278611945
2023-01-17T21:00:00.000+01:00,12.2,0.10271089408991411,106.58,0.8972891059100858
2023-01-03T23:00:00.000+01:00,115.0,0.37495924356048255,191.7,0.6250407564395174
2023-01-09T22:00:00.000+01:00,132.0,0.39484310968861236,202.31,0.6051568903113876
2023-01-10T06:00:00.000+01:00,117.67,0.4120819471195938,167.88,0.5879180528804062
2023-01-16T07:00:00.000+01:00,12.0,0.25510204081632654,35.04,0.7448979591836735
2023-01-25T09:00:00.000+01:00,106.01,0.37806704707560634,174.39,0.6219329529243938
2023-01-09T08:00:00.000+01:00,118.0,0.3899279624611724,184.62,0.6100720375388275
2023-01-08T06:00:00.000+01:00,4.16,0.08160062769713612,46.82,0.9183993723028638
2023-01-06T13:00:00.000+01:00,90.23,0.4058746795015969,132.08,0.5941253204984032
