Familia,Tipo,Compuesto,Porcentaje,Valor,Fecha,BajasEmisiones
Renovable,Hidráulica,false,0.12477975252151549,31642.298,2016-01-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.12062273464825302,35554.52,2016-01-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.09929907161951557,35920.392,2016-01-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1926624145931012,65278.775,2016-01-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.20180893166487807,79728.796,2016-01-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1640781115909347,69278.43,2016-01-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.18476134773056807,77177.472,2016-01-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2624859967128763,98656.923,2016-01-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.23698108765609927,95620.813,2016-01-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.23866255360301605,101266.287,2016-01-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.27869406787624323,135581.92,2016-01-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4113171362283723,154945.338,2016-01-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4855873028139014,153978.781,2016-01-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.43694759943255307,153811.636,2016-01-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.38915098120094743,148797.576,2016-01-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.38757364916968434,140491.868,2016-01-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4713969796932691,139491.991,2016-01-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3541353114525455,143077.416,2016-01-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5783758660168167,150445.431,2016-01-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6229766787576199,145670.073,2016-01-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5158917068693262,138609.563,2016-01-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5525429002339831,135318.274,2016-01-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5357412398025653,111826.652,2016-01-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.378271027228017,94729.166,2016-01-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.49894102276024993,116397.103,2016-01-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6523288741481389,128444.131,2016-01-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5005556424647074,124077.819,2016-01-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5996675646288575,129453.622,2016-01-28T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.614127704297127,127032.475,2016-01-29T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.36257998671789204,100180.402,2016-01-30T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.24787375714496437,79342.179,2016-01-31T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5257958340633596,128083.087,2016-02-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6231929839287448,131508.479,2016-02-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.30067635968176726,93188.288,2016-02-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.37700617511761003,115230.918,2016-02-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.46922699410566676,126255.884,2016-02-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.26318639151112794,90111.319,2016-02-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.1534668367908873,64566.271,2016-02-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.20530481877878448,86769.947,2016-02-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.21061848752738474,94585.128,2016-02-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.23099983088953152,103991.981,2016-02-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2963822204696399,124757.103,2016-02-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.25026896066471077,128047.23,2016-02-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2820051440050457,142503.682,2016-02-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3151958928012292,145792.633,2016-02-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3021601828895135,155094.349,2016-02-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3806150734818075,170422.397,2016-02-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4773547275698818,171744.742,2016-02-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5982787453253213,178975.387,2016-02-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6108199441693243,175033.955,2016-02-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.555111485749207,161067.377,2016-02-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5069017527027134,155700.632,2016-02-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5827006735063218,166350.829,2016-02-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.42838929269319115,163336.648,2016-02-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4859283764907262,171899.535,2016-02-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.42385368967838816,174064.934,2016-02-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4422970723817753,181155.329,2016-02-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.32203293841448605,154600.82,2016-02-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.29619626527609566,131867.578,2016-02-28T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.33387900178540475,166175.237,2016-02-29T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4163956542603445,175199.606,2016-03-01T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.353881507547831,163557.294,2016-03-02T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.40087091283004805,173181.416,2016-03-03T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.36701178951592395,168699.662,2016-03-04T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.27045297398796536,122075.273,2016-03-05T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3314153593423963,131349.481,2016-03-06T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.37549114756937507,162625.78,2016-03-07T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.4302388951063101,178295.848,2016-03-08T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.33851355324231464,159574.298,2016-03-09T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3221347822660751,155706.743,2016-03-10T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.39745755578943215,165436.392,2016-03-11T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3901300311323527,140167.087,2016-03-12T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3364619927787143,113715.741,2016-03-13T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5667770950370131,160479.805,2016-03-14T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6891010190084274,168946.257,2016-03-15T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.41509823458583667,141344.059,2016-03-16T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.659792379473891,164475.222,2016-03-17T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.6963573240798394,167944.424,2016-03-18T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5791998389532175,136021.353,2016-03-19T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5895747208537958,122677.114,2016-03-20T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.5065002110336694,139281.536,2016-03-21T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.436534749396555,140336.45,2016-03-22T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.28396191816400873,124154.409,2016-03-23T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.39853624089033357,137269.648,2016-03-24T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.3349687396628238,106514.383,2016-03-25T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2694874282337935,96464.687,2016-03-26T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.2444568838696872,84653.33,2016-03-27T01:00:00.000+01:00,true
Renovable,Hidráulica,false,0.258092143303274,95904.028,2016-03-28T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.33081903727645134,110811.942,2016-03-29T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.36461872932635186,126945.494,2016-03-30T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.30444414106755596,132738.659,2016-03-31T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.41586476587868637,156899.423,2016-04-01T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4976046255120721,161543.846,2016-04-02T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.35182996057838767,142295.699,2016-04-03T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.48321970735815617,162385.98,2016-04-04T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.36706906652519633,165058.736,2016-04-05T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4509542984352785,171134.637,2016-04-06T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.3944624206550293,168550.469,2016-04-07T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.37872881424408517,167423.894,2016-04-08T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.44795771705190524,165863.575,2016-04-09T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.3584420237415577,140439.09,2016-04-10T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.42106379455052934,169258.162,2016-04-11T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4437655817277952,180714.921,2016-04-12T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4086150992830273,170334.034,2016-04-13T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.39413985782155697,160260.884,2016-04-14T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4740618842606832,170540.731,2016-04-15T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.4120199441462282,166553.255,2016-04-16T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.5656091363505046,173304.856,2016-04-17T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.5425794758769458,197168.953,2016-04-18T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.47571113897874684,195600.573,2016-04-19T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.6328142633375538,201319.35,2016-04-20T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.6174865196779902,200602.0,2016-04-21T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.7898739339516059,204294.888,2016-04-22T01:00:00.000+02:00,true
Renovable,Hidráulica,false,0.6081100457835433,191116.931,2016-04-23T01:00:00.000+02:00,true
