Fecha,Valor_previsto,Porcentaje_previsto,Valor_programado,Porcentaje_programado,Valor_real,Porcentaje_real
2019-01-10T02:50:00.000+01:00,25368,0.3344363439811214,25326,0.33388264142486124,25159,0.3316810145940174
2019-01-22T15:20:00.000+01:00,37259,0.33363778822475937,37255,0.3336019700022386,37161,0.332760241773002
2019-01-29T18:00:00.000+01:00,35346,0.3307475647299915,36288,0.3395622596311303,35233,0.32969017563887826
2019-01-23T15:40:00.000+01:00,36331,0.3337037989565729,36177,0.33228929384965833,36364,0.33400690719376885
2019-01-12T10:20:00.000+01:00,34067,0.33271478938578586,34053,0.33257805861843326,34271,0.3347071519957809
2019-01-10T07:20:00.000+01:00,33059,0.33245841629960377,33387,0.3357569540819405,32992,0.33178462961845573
2019-01-05T12:50:00.000+01:00,31357,0.33250270396369264,31509,0.3341144784001018,31440,0.33338281763620553
2019-01-11T19:40:00.000+01:00,39173,0.33394428152492667,39041,0.3328190002045966,39090,0.3332367182704767
2019-01-09T00:50:00.000+01:00,28631,0.3324199746891291,29076,0.3375866432908776,28422,0.3299933820199933
2019-01-21T04:20:00.000+01:00,23182,0.3317638640429338,23227,0.33240787119856885,23466,0.3358282647584973
2019-01-07T06:50:00.000+01:00,25890,0.3398128338736563,24579,0.32260562548399374,25720,0.33758154064234996
2019-01-06T03:40:00.000+01:00,22029,0.33200204967446345,22105,0.33314745599228357,22218,0.334850494333253
2019-01-17T19:00:00.000+01:00,38281,0.3310302485256222,38887,0.336270559139413,38474,0.3326991923349648
2019-01-25T08:10:00.000+01:00,35675,0.33124419684308265,36164,0.3357845868152275,35861,0.33297121634168986
2019-01-29T03:30:00.000+01:00,24667,0.3329104527970848,24680,0.3330859032323369,24748,0.3340036439705783
2019-01-29T10:10:00.000+01:00,37037,0.33377792597532513,36944,0.33293980876508383,36982,0.33328226525959104
2019-01-16T19:20:00.000+01:00,38294,0.3324478244261555,38571,0.3348525888113345,38323,0.33269958676251
2019-01-24T15:30:00.000+01:00,35264,0.3330122575405594,35287,0.3332294558709653,35343,0.3337582865884753
2019-01-12T11:40:00.000+01:00,34358,0.33388076381128223,34209,0.33243282639327537,34338,0.3336864097954424
2019-01-31T00:00:00.000+01:00,29811,0.34054146675805347,28389,0.3242974640164496,29340,0.33516106922549693
2019-01-15T20:40:00.000+01:00,38879,0.3321401722252597,39020,0.3333447238928376,39157,0.3345151038819027
2019-01-29T17:20:00.000+01:00,35004,0.3321377739823513,35182,0.33382673877977037,35204,0.33403548723787835
2019-01-11T13:20:00.000+01:00,38438,0.3341446876575621,38017,0.3304849001164873,38579,0.3353704122259506
2019-01-21T21:20:00.000+01:00,38436,0.3344325627126313,37929,0.33002114348858863,38564,0.3355462937987801
2019-01-09T20:50:00.000+01:00,39123,0.33366310456875303,38930,0.33201709124713225,39200,0.33431980418411467
2019-01-22T04:40:00.000+01:00,25332,0.333939729494582,25039,0.330077249597933,25487,0.33598302090748505
2019-01-13T13:00:00.000+01:00,30815,0.3328724358074168,30970,0.3345467901007853,30788,0.3325807740917978
2019-01-03T17:40:00.000+01:00,33610,0.33365762617638883,33521,0.33277409363459476,33601,0.3335682801890164
2019-01-03T03:30:00.000+01:00,22935,0.33544924017492794,22571,0.33012534554123824,22865,0.33442541428383377
2019-01-02T21:00:00.000+01:00,35168,0.33435378676959937,34876,0.3315776463653477,35138,0.33406856686505293
2019-01-20T01:10:00.000+01:00,26007,0.3377576332160158,25089,0.32583540045974624,25903,0.336406966324238
2019-01-10T10:00:00.000+01:00,38566,0.33384984288298897,38505,0.3333217912204919,38448,0.3328283658965192
2019-01-06T04:30:00.000+01:00,21676,0.3347644787644788,21511,0.3322162162162162,21563,0.33301930501930505
2019-01-27T06:20:00.000+01:00,22494,0.3336745138178096,22410,0.33242846335276577,22509,0.3338970228294246
2019-01-21T16:00:00.000+01:00,35559,0.33406611989515517,35398,0.33255357327395885,35486,0.33338030683088604
2019-01-10T05:00:00.000+01:00,25234,0.33148111658456486,25655,0.3370114942528736,25236,0.33150738916256156
2019-01-02T14:40:00.000+01:00,33191,0.33317606906243724,33237,0.33363782373017464,33192,0.33318610720738806
2019-01-14T20:20:00.000+01:00,38818,0.33298163445619633,38840,0.3331703509268552,38919,0.33384801461694846
2019-01-12T15:20:00.000+01:00,31815,0.3351946478428067,31381,0.3306221355950061,31719,0.33418321656218725
2019-01-11T07:00:00.000+01:00,31848,0.3253547457782954,34706,0.3545516769336071,31333,0.3200935772880975
2019-01-19T12:20:00.000+01:00,34080,0.3334572708948944,33928,0.33197002015616134,34194,0.33457270894894425
2019-01-05T12:20:00.000+01:00,31579,0.33347413328827735,31509,0.33273493352482125,31609,0.3337909331869014
2019-01-18T19:00:00.000+01:00,37770,0.333115783532068,37762,0.33304522683976573,37852,0.3338389896281662
2019-01-07T23:10:00.000+01:00,31486,0.3363529537442581,30512,0.3259480824698216,31612,0.3376989637859203
2019-01-31T16:40:00.000+01:00,34228,0.333274911880976,34254,0.3335280715078577,34220,0.3331970166111663
2019-01-03T16:40:00.000+01:00,33040,0.33337032963706625,32936,0.33232097993118687,33133,0.3343086904317469
2019-01-15T00:30:00.000+01:00,29053,0.3333945354187944,28883,0.331443718944723,29207,0.33516174563648254
2019-01-20T04:40:00.000+01:00,22538,0.3335503921858813,22425,0.331878052390114,22607,0.33457155542400474
2019-01-10T10:50:00.000+01:00,38722,0.33405800852356055,38505,0.3321859309488069,38687,0.33375606052763257
2019-01-26T21:50:00.000+01:00,31881,0.3318794112135912,32103,0.3341904186879307,32078,0.3339301700984781
2019-01-04T04:50:00.000+01:00,23405,0.33453396795449025,23113,0.3303603333190401,23445,0.3351056987264697
2019-01-09T06:10:00.000+01:00,27230,0.32809600694026075,28271,0.3406390823433019,27493,0.3312649107164373
2019-01-16T15:40:00.000+01:00,35455,0.33343364712742046,35333,0.33228630810754894,35545,0.3342800447650306
2019-01-30T12:30:00.000+01:00,36568,0.33350053352059755,36617,0.33394741402110373,36464,0.3325520524582988
2019-01-20T10:10:00.000+01:00,28557,0.3307811703655655,29210,0.33834499374507715,28565,0.33087383588935737
2019-01-24T07:00:00.000+01:00,31064,0.3267796467531375,33278,0.350069955081474,30719,0.32315039816538854
2019-01-20T02:20:00.000+01:00,24145,0.33670808406197267,23505,0.3277831234573066,24059,0.3355087924807207
