Fecha,Valor_Mercado_Spot,Porcentaje_Mercado_Spot,Valor_PVPC,Porcentaje_PVPC
2022-08-08T17:00:00.000+02:00,292.54,0.6938146285931127,129.1,0.3061853714068874
2022-08-20T07:00:00.000+02:00,449.82,0.7199193367689896,175.0,0.28008066323101055
2022-08-07T21:00:00.000+02:00,328.41,0.65784624013461,170.81,0.34215375986539
2022-08-03T05:00:00.000+02:00,380.28,0.7184719152071644,149.01,0.2815280847928357
2022-08-09T09:00:00.000+02:00,349.9,0.7063121984698923,145.49,0.2936878015301076
2022-08-28T18:00:00.000+02:00,381.39,0.776145220700462,110.0,0.22385477929953806
2022-08-21T04:00:00.000+02:00,496.41,0.7317903737008918,181.94,0.2682096262991081
2022-08-21T12:00:00.000+02:00,231.91,0.6842819627629755,107.0,0.31571803723702463
2022-08-16T15:00:00.000+02:00,225.32,0.6787360303641895,106.65,0.32126396963581044
2022-08-21T09:00:00.000+02:00,381.3,0.6853476166510892,175.06,0.31465238334891077
2022-08-13T22:00:00.000+02:00,353.53,0.6618800666504409,180.6,0.3381199333495591
2022-08-28T22:00:00.000+02:00,522.59,0.699032892360786,225.0,0.30096710763921397
2022-08-22T16:00:00.000+02:00,291.78,0.6757608041132058,140.0,0.32423919588679423
2022-08-06T20:00:00.000+02:00,321.28,0.6570411877786413,167.7,0.34295881222135877
2022-08-26T19:00:00.000+02:00,502.51,0.7006553262688231,214.69,0.2993446737311768
2022-08-28T23:00:00.000+02:00,548.79,0.7136503725666133,220.2,0.28634962743338666
2022-08-27T19:00:00.000+02:00,491.04,0.7317705616738448,179.99,0.2682294383261553
2022-08-18T02:00:00.000+02:00,320.45,0.6825491490766576,149.04,0.31745085092334235
2022-08-27T07:00:00.000+02:00,557.06,0.7767908189589057,160.07,0.22320918104109438
2022-08-10T08:00:00.000+02:00,391.07,0.7195003035711001,152.46,0.2804996964289
2022-08-10T14:00:00.000+02:00,291.5,0.701395572666025,124.1,0.29860442733397496
2022-08-27T20:00:00.000+02:00,544.13,0.7120908745894023,220.0,0.28790912541059765
2022-08-08T13:00:00.000+02:00,360.12,0.7144245838871586,143.95,0.28557541611284143
2022-08-08T16:00:00.000+02:00,288.9,0.6963123644251626,126.0,0.3036876355748373
2022-08-31T22:00:00.000+02:00,612.76,0.7465763438764073,208.0,0.25342365612359274
2022-08-17T17:00:00.000+02:00,243.46,0.7043337383556095,102.2,0.2956662616443904
2022-08-25T08:00:00.000+02:00,560.84,0.7561853654590316,180.83,0.24381463454096836
2022-08-13T04:00:00.000+02:00,484.78,0.7524017941674039,159.53,0.24759820583259615
2022-08-15T18:00:00.000+02:00,234.31,0.6613135389912789,120.0,0.3386864610087212
2022-08-26T09:00:00.000+02:00,358.93,0.7226875528530585,137.73,0.2773124471469416
2022-08-12T08:00:00.000+02:00,425.27,0.707203911264842,176.07,0.29279608873515817
2022-08-06T09:00:00.000+02:00,290.32,0.6923590575217018,129.0,0.3076409424782982
2022-08-19T09:00:00.000+02:00,277.87,0.7053075107241668,116.1,0.29469248927583314
2022-08-23T03:00:00.000+02:00,466.3,0.7583346885672467,148.6,0.2416653114327533
2022-08-15T04:00:00.000+02:00,354.25,0.739021591738813,125.1,0.260978408261187
2022-08-11T03:00:00.000+02:00,392.83,0.7372520316048271,140.0,0.262747968395173
2022-08-11T16:00:00.000+02:00,285.79,0.6989410354863167,123.1,0.30105896451368336
2022-08-01T19:00:00.000+02:00,359.1,0.7007786429365962,153.33,0.29922135706340375
2022-08-25T05:00:00.000+02:00,594.22,0.8049580059604443,143.98,0.19504199403955566
2022-08-15T20:00:00.000+02:00,338.24,0.6528847453046885,179.83,0.34711525469531146
2022-08-15T22:00:00.000+02:00,355.06,0.6454932189215723,195.0,0.35450678107842787
2022-08-04T01:00:00.000+02:00,362.08,0.6923135755258126,160.92,0.30768642447418737
2022-08-02T12:00:00.000+02:00,339.81,0.7216488277268094,131.07,0.2783511722731906
2022-08-05T23:00:00.000+02:00,356.12,0.6898475485733103,160.11,0.3101524514266897
2022-08-13T13:00:00.000+02:00,282.08,0.6745420632263619,136.1,0.32545793677363816
2022-08-17T18:00:00.000+02:00,288.89,0.7434887790817376,99.67,0.2565112209182623
2022-08-22T00:00:00.000+02:00,401.81,0.6590182217775663,207.9,0.3409817782224336
2022-08-19T02:00:00.000+02:00,283.39,0.7203792673936805,110.0,0.2796207326063194
2022-08-16T09:00:00.000+02:00,323.34,0.6842884957250487,149.18,0.31571150427495137
2022-08-04T08:00:00.000+02:00,373.84,0.7002847295069684,160.0,0.29971527049303165
2022-08-13T20:00:00.000+02:00,341.33,0.6675336866602781,170.0,0.33246631333972193
2022-08-09T22:00:00.000+02:00,380.25,0.6915648188563945,169.59,0.3084351811436054
2022-08-19T22:00:00.000+02:00,385.05,0.6581488761644304,200.0,0.34185112383556965
2022-08-13T15:00:00.000+02:00,259.78,0.685616257587754,119.12,0.314383742412246
2022-08-11T01:00:00.000+02:00,394.97,0.7149037069215175,157.51,0.28509629307848244
2022-08-20T04:00:00.000+02:00,447.82,0.7163859160787701,177.29,0.28361408392122983
2022-08-11T13:00:00.000+02:00,359.02,0.7123271363663419,144.99,0.28767286363365807
2022-08-30T20:00:00.000+02:00,627.87,0.7392097765428901,221.51,0.2607902234571099
