Pais,TipoIntercambio,FechaCompleta,Porcentaje,Valor,Fecha
francia,Exportación,2015-01-01T00:00:00.000+01:00,0.14560048060802505,-4168.6,2015-01-01T00:00:00.000+01:00
francia,Exportación,2015-01-02T00:00:00.000+01:00,0.017707985299031073,-530.0,2015-01-02T00:00:00.000+01:00
francia,Exportación,2015-01-04T00:00:00.000+01:00,0.0010469833791388562,-32.0,2015-01-04T00:00:00.000+01:00
francia,Exportación,2015-01-06T00:00:00.000+01:00,0.004918221487395749,-141.0,2015-01-06T00:00:00.000+01:00
francia,Exportación,2015-01-07T00:00:00.000+01:00,0.023255813953488372,-700.0,2015-01-07T00:00:00.000+01:00
francia,Exportación,2015-01-08T00:00:00.000+01:00,3.738698932771396E-4,-11.0,2015-01-08T00:00:00.000+01:00
francia,Exportación,2015-01-15T00:00:00.000+01:00,0.005089991041615767,-150.0,2015-01-15T00:00:00.000+01:00
francia,Exportación,2015-01-16T00:00:00.000+01:00,0.1446569958966653,-5006.0,2015-01-16T00:00:00.000+01:00
francia,Exportación,2015-01-17T00:00:00.000+01:00,0.017339067513140828,-508.0,2015-01-17T00:00:00.000+01:00
francia,Exportación,2015-01-18T00:00:00.000+01:00,0.07195592478014529,-2070.1,2015-01-18T00:00:00.000+01:00
francia,Exportación,2015-01-19T00:00:00.000+01:00,0.23169089193660863,-6777.7,2015-01-19T00:00:00.000+01:00
francia,Exportación,2015-01-20T00:00:00.000+01:00,0.06403462707468054,-2012.0,2015-01-20T00:00:00.000+01:00
francia,Exportación,2015-01-21T00:00:00.000+01:00,0.3083801359739876,-10849.8,2015-01-21T00:00:00.000+01:00
francia,Exportación,2015-01-22T00:00:00.000+01:00,0.6093033091022255,-15271.7,2015-01-22T00:00:00.000+01:00
francia,Exportación,2015-01-23T00:00:00.000+01:00,0.0718204750106664,-1919.0,2015-01-23T00:00:00.000+01:00
francia,Exportación,2015-01-24T00:00:00.000+01:00,0.16341172351205155,-4573.6,2015-01-24T00:00:00.000+01:00
francia,Exportación,2015-01-25T00:00:00.000+01:00,0.5622955519454266,-15298.6,2015-01-25T00:00:00.000+01:00
francia,Exportación,2015-01-26T00:00:00.000+01:00,0.026990506185469818,-773.0,2015-01-26T00:00:00.000+01:00
francia,Exportación,2015-01-27T00:00:00.000+01:00,0.10784196348398684,-3603.0,2015-01-27T00:00:00.000+01:00
francia,Exportación,2015-01-28T00:00:00.000+01:00,0.04721461031777101,-1387.0,2015-01-28T00:00:00.000+01:00
francia,Exportación,2015-01-29T00:00:00.000+01:00,0.9060219939556665,-21495.1,2015-01-29T00:00:00.000+01:00
francia,Exportación,2015-01-30T00:00:00.000+01:00,0.801235945412411,-18670.4,2015-01-30T00:00:00.000+01:00
francia,Exportación,2015-01-31T00:00:00.000+01:00,0.9544635905340894,-24272.2,2015-01-31T00:00:00.000+01:00
francia,Exportación,2015-02-01T00:00:00.000+01:00,0.8130342541275624,-22342.1,2015-02-01T00:00:00.000+01:00
francia,Exportación,2015-02-02T00:00:00.000+01:00,0.6452686715199761,-19907.7,2015-02-02T00:00:00.000+01:00
francia,Exportación,2015-02-03T00:00:00.000+01:00,0.9046241745371671,-22863.2,2015-02-03T00:00:00.000+01:00
francia,Exportación,2015-02-04T00:00:00.000+01:00,0.9396397320477516,-23817.8,2015-02-04T00:00:00.000+01:00
francia,Exportación,2015-02-05T00:00:00.000+01:00,0.8688220774169993,-21893.1,2015-02-05T00:00:00.000+01:00
