Pais,TipoIntercambio,FechaCompleta,Porcentaje,Valor,Fecha
francia,Exportación,2024-01-01T00:00:00.000+01:00,0.16193015752986797,-13019.8,2024-01-01T00:00:00.000+01:00
francia,Exportación,2024-01-02T00:00:00.000+01:00,0.11883825731212234,-6437.1,2024-01-02T00:00:00.000+01:00
francia,Exportación,2024-01-03T00:00:00.000+01:00,0.09591372960330807,-7955.9,2024-01-03T00:00:00.000+01:00
francia,Exportación,2024-01-04T00:00:00.000+01:00,0.10517839112914033,-9417.0,2024-01-04T00:00:00.000+01:00
francia,Exportación,2024-01-05T00:00:00.000+01:00,0.8052547897866286,-55458.3,2024-01-05T00:00:00.000+01:00
francia,Exportación,2024-01-06T00:00:00.000+01:00,0.9203549329418383,-79678.9,2024-01-06T00:00:00.000+01:00
francia,Exportación,2024-01-07T00:00:00.000+01:00,0.8341381572888847,-57970.6,2024-01-07T00:00:00.000+01:00
francia,Exportación,2024-01-08T00:00:00.000+01:00,0.5436132266461005,-22555.6,2024-01-08T00:00:00.000+01:00
francia,Exportación,2024-01-09T00:00:00.000+01:00,0.35863593776616887,-20211.0,2024-01-09T00:00:00.000+01:00
francia,Exportación,2024-01-10T00:00:00.000+01:00,0.6829620503037168,-30930.6,2024-01-10T00:00:00.000+01:00
francia,Exportación,2024-01-11T00:00:00.000+01:00,0.6915180377634669,-53668.3,2024-01-11T00:00:00.000+01:00
francia,Exportación,2024-01-12T00:00:00.000+01:00,0.7064195605953225,-49837.9,2024-01-12T00:00:00.000+01:00
francia,Exportación,2024-01-13T00:00:00.000+01:00,0.7321592041220544,-61584.4,2024-01-13T00:00:00.000+01:00
francia,Exportación,2024-01-14T00:00:00.000+01:00,0.9607999663172078,-57049.9,2024-01-14T00:00:00.000+01:00
francia,Exportación,2024-01-15T00:00:00.000+01:00,0.6634355104843319,-36910.5,2024-01-15T00:00:00.000+01:00
francia,Exportación,2024-01-16T00:00:00.000+01:00,0.8577804491486635,-52660.6,2024-01-16T00:00:00.000+01:00
francia,Exportación,2024-01-17T00:00:00.000+01:00,0.901720983021796,-58395.0,2024-01-17T00:00:00.000+01:00
francia,Exportación,2024-01-18T00:00:00.000+01:00,0.7435783739270897,-42258.6,2024-01-18T00:00:00.000+01:00
francia,Exportación,2024-01-19T00:00:00.000+01:00,0.8004548457414608,-43468.0,2024-01-19T00:00:00.000+01:00
francia,Exportación,2024-01-20T00:00:00.000+01:00,0.5513498852379473,-40452.1,2024-01-20T00:00:00.000+01:00
francia,Exportación,2024-01-21T00:00:00.000+01:00,0.4123499602752978,-36692.934,2024-01-21T00:00:00.000+01:00
francia,Exportación,2024-01-22T00:00:00.000+01:00,0.3998834159137277,-22775.2,2024-01-22T00:00:00.000+01:00
francia,Exportación,2024-01-23T00:00:00.000+01:00,0.40232370643050447,-19311.9,2024-01-23T00:00:00.000+01:00
francia,Exportación,2024-01-24T00:00:00.000+01:00,0.1483231313916753,-8793.5,2024-01-24T00:00:00.000+01:00
francia,Exportación,2024-01-25T00:00:00.000+01:00,0.4632472671414285,-32147.6,2024-01-25T00:00:00.000+01:00
francia,Exportación,2024-01-26T00:00:00.000+01:00,0.20743676352695328,-12368.5,2024-01-26T00:00:00.000+01:00
francia,Exportación,2024-01-27T00:00:00.000+01:00,0.4793607562052241,-27262.9,2024-01-27T00:00:00.000+01:00
francia,Exportación,2024-01-28T00:00:00.000+01:00,0.7345064777177481,-41506.3,2024-01-28T00:00:00.000+01:00
francia,Exportación,2024-01-29T00:00:00.000+01:00,0.449969403448685,-19339.1,2024-01-29T00:00:00.000+01:00
francia,Exportación,2024-01-30T00:00:00.000+01:00,0.3714397909934519,-24755.1,2024-01-30T00:00:00.000+01:00
francia,Exportación,2024-01-31T00:00:00.000+01:00,0.5486162220293006,-36526.1,2024-01-31T00:00:00.000+01:00
francia,Importación,2024-01-01T00:00:00.000+01:00,0.8380698424701319,67384.0,2024-01-01T00:00:00.000+01:00
francia,Importación,2024-01-02T00:00:00.000+01:00,0.8811617426878777,47729.8,2024-01-02T00:00:00.000+01:00
francia,Importación,2024-01-03T00:00:00.000+01:00,0.904086270396692,74992.6,2024-01-03T00:00:00.000+01:00
francia,Importación,2024-01-04T00:00:00.000+01:00,0.8948216088708597,80116.6,2024-01-04T00:00:00.000+01:00
francia,Importación,2024-01-05T00:00:00.000+01:00,0.1947452102133715,13412.2,2024-01-05T00:00:00.000+01:00
francia,Importación,2024-01-06T00:00:00.000+01:00,0.07964506705816174,6895.2,2024-01-06T00:00:00.000+01:00
francia,Importación,2024-01-07T00:00:00.000+01:00,0.1658618427111152,11527.0,2024-01-07T00:00:00.000+01:00
francia,Importación,2024-01-08T00:00:00.000+01:00,0.4563867733538996,18936.4,2024-01-08T00:00:00.000+01:00
francia,Importación,2024-01-09T00:00:00.000+01:00,0.6413640622338311,36144.2,2024-01-09T00:00:00.000+01:00
francia,Importación,2024-01-10T00:00:00.000+01:00,0.31703794969628324,14358.3,2024-01-10T00:00:00.000+01:00
francia,Importación,2024-01-11T00:00:00.000+01:00,0.3084819622365332,23941.1,2024-01-11T00:00:00.000+01:00
