Pais,TipoIntercambio,FechaCompleta,Porcentaje,Valor,Fecha
francia,Exportación,2018-01-01T00:00:00.000+01:00,0.3641124234365891,-18238.1,2018-01-01T00:00:00.000+01:00
francia,Exportación,2018-01-02T00:00:00.000+01:00,0.20167255823440486,-12260.3,2018-01-02T00:00:00.000+01:00
francia,Exportación,2018-01-03T00:00:00.000+01:00,0.06725467969562328,-4877.0,2018-01-03T00:00:00.000+01:00
francia,Exportación,2018-01-04T00:00:00.000+01:00,0.00835739483226724,-543.0,2018-01-04T00:00:00.000+01:00
francia,Exportación,2018-01-05T00:00:00.000+01:00,0.016152859506437175,-1112.0,2018-01-05T00:00:00.000+01:00
francia,Exportación,2018-01-06T00:00:00.000+01:00,0.053010696740973993,-3138.0,2018-01-06T00:00:00.000+01:00
francia,Exportación,2018-01-07T00:00:00.000+01:00,0.0831090575056062,-4962.5,2018-01-07T00:00:00.000+01:00
francia,Exportación,2018-01-08T00:00:00.000+01:00,0.032679738562091505,-2000.0,2018-01-08T00:00:00.000+01:00
francia,Exportación,2018-01-09T00:00:00.000+01:00,0.03993995064054199,-2578.0,2018-01-09T00:00:00.000+01:00
francia,Exportación,2018-01-10T00:00:00.000+01:00,0.0419290290243253,-2141.5,2018-01-10T00:00:00.000+01:00
francia,Exportación,2018-01-11T00:00:00.000+01:00,0.08020461238889601,-3632.9,2018-01-11T00:00:00.000+01:00
francia,Exportación,2018-01-12T00:00:00.000+01:00,0.008627450980392156,-550.0,2018-01-12T00:00:00.000+01:00
francia,Exportación,2018-01-13T00:00:00.000+01:00,0.0121580547112462,-816.0,2018-01-13T00:00:00.000+01:00
francia,Exportación,2018-01-15T00:00:00.000+01:00,0.0013078111996195458,-88.0,2018-01-15T00:00:00.000+01:00
francia,Exportación,2018-01-16T00:00:00.000+01:00,0.013896429776806022,-947.0,2018-01-16T00:00:00.000+01:00
francia,Exportación,2018-01-17T00:00:00.000+01:00,0.058348747267529845,-4164.0,2018-01-17T00:00:00.000+01:00
francia,Exportación,2018-01-18T00:00:00.000+01:00,0.020014556040756915,-1375.0,2018-01-18T00:00:00.000+01:00
francia,Exportación,2018-01-19T00:00:00.000+01:00,0.011764705882352941,-800.0,2018-01-19T00:00:00.000+01:00
francia,Exportación,2018-01-20T00:00:00.000+01:00,0.18227282097944847,-15384.3,2018-01-20T00:00:00.000+01:00
francia,Exportación,2018-01-21T00:00:00.000+01:00,0.08566576514246178,-5448.0,2018-01-21T00:00:00.000+01:00
francia,Exportación,2018-01-22T00:00:00.000+01:00,0.11238992710502278,-9116.7,2018-01-22T00:00:00.000+01:00
francia,Exportación,2018-01-23T00:00:00.000+01:00,0.020475384878464238,-1233.3,2018-01-23T00:00:00.000+01:00
francia,Exportación,2018-01-24T00:00:00.000+01:00,0.02040816326530612,-1500.0,2018-01-24T00:00:00.000+01:00
francia,Exportación,2018-01-25T00:00:00.000+01:00,0.012587483006897939,-900.0,2018-01-25T00:00:00.000+01:00
francia,Exportación,2018-01-26T00:00:00.000+01:00,0.09341528538945006,-6129.5,2018-01-26T00:00:00.000+01:00
francia,Exportación,2018-01-27T00:00:00.000+01:00,0.008146167109605772,-583.0,2018-01-27T00:00:00.000+01:00
francia,Exportación,2018-01-29T00:00:00.000+01:00,0.04445919044459191,-3350.0,2018-01-29T00:00:00.000+01:00
francia,Exportación,2018-01-30T00:00:00.000+01:00,0.023563315816240042,-1737.5,2018-01-30T00:00:00.000+01:00
francia,Exportación,2018-01-31T00:00:00.000+01:00,0.011215833730449197,-816.7,2018-01-31T00:00:00.000+01:00
francia,Exportación,2018-02-01T00:00:00.000+01:00,0.024114332709710272,-1771.0,2018-02-01T00:00:00.000+01:00
francia,Exportación,2018-02-02T00:00:00.000+01:00,0.036430262260441604,-2724.0,2018-02-02T00:00:00.000+01:00
francia,Exportación,2018-02-03T00:00:00.000+01:00,0.08181846260978952,-5827.7,2018-02-03T00:00:00.000+01:00
francia,Exportación,2018-02-04T00:00:00.000+01:00,0.0012076900479811993,-74.0,2018-02-04T00:00:00.000+01:00
francia,Exportación,2018-02-05T00:00:00.000+01:00,0.04103707324830448,-2787.0,2018-02-05T00:00:00.000+01:00
francia,Exportación,2018-02-06T00:00:00.000+01:00,0.1444080526088533,-9598.5,2018-02-06T00:00:00.000+01:00
francia,Exportación,2018-02-07T00:00:00.000+01:00,0.1570376964702592,-11677.7,2018-02-07T00:00:00.000+01:00
francia,Exportación,2018-02-08T00:00:00.000+01:00,0.16596292681844899,-11972.3,2018-02-08T00:00:00.000+01:00
francia,Exportación,2018-02-09T00:00:00.000+01:00,0.05685837251253498,-4003.0,2018-02-09T00:00:00.000+01:00
francia,Exportación,2018-02-10T00:00:00.000+01:00,0.041674758744466696,-3111.5,2018-02-10T00:00:00.000+01:00
francia,Exportación,2018-02-11T00:00:00.000+01:00,0.0196078431372549,-1238.0,2018-02-11T00:00:00.000+01:00
francia,Exportación,2018-02-12T00:00:00.000+01:00,0.0390397613185851,-2889.2,2018-02-12T00:00:00.000+01:00
francia,Exportación,2018-02-13T00:00:00.000+01:00,0.026936103149430294,-1904.0,2018-02-13T00:00:00.000+01:00
francia,Exportación,2018-02-14T00:00:00.000+01:00,0.0702413159065889,-4798.1,2018-02-14T00:00:00.000+01:00
francia,Exportación,2018-02-15T00:00:00.000+01:00,0.026704951402650275,-1981.0,2018-02-15T00:00:00.000+01:00
francia,Exportación,2018-02-16T00:00:00.000+01:00,6.920415224913495E-4,-50.0,2018-02-16T00:00:00.000+01:00
francia,Exportación,2018-02-17T00:00:00.000+01:00,0.01607955176647193,-1129.0,2018-02-17T00:00:00.000+01:00
francia,Exportación,2018-02-18T00:00:00.000+01:00,0.010698084872505457,-691.0,2018-02-18T00:00:00.000+01:00
francia,Exportación,2018-02-19T00:00:00.000+01:00,0.14612381407967434,-10782.9,2018-02-19T00:00:00.000+01:00
francia,Exportación,2018-02-20T00:00:00.000+01:00,0.28984028441618426,-18889.5,2018-02-20T00:00:00.000+01:00
francia,Exportación,2018-02-21T00:00:00.000+01:00,0.2510197703871838,-12209.2,2018-02-21T00:00:00.000+01:00
francia,Exportación,2018-02-22T00:00:00.000+01:00,0.16717106260943898,-9699.8,2018-02-22T00:00:00.000+01:00
francia,Exportación,2018-02-23T00:00:00.000+01:00,0.06401524867547033,-4342.5,2018-02-23T00:00:00.000+01:00
francia,Exportación,2018-02-24T00:00:00.000+01:00,0.03439906712415334,-2357.0,2018-02-24T00:00:00.000+01:00
francia,Exportación,2018-02-25T00:00:00.000+01:00,0.07702687249857061,-5052.0,2018-02-25T00:00:00.000+01:00
francia,Exportación,2018-02-26T00:00:00.000+01:00,0.6036863777248392,-37707.7,2018-02-26T00:00:00.000+01:00
francia,Exportación,2018-02-27T00:00:00.000+01:00,0.9506581176661163,-57513.2,2018-02-27T00:00:00.000+01:00
francia,Exportación,2018-02-28T00:00:00.000+01:00,0.9982787881291459,-57998.6,2018-02-28T00:00:00.000+01:00
francia,Exportación,2018-03-01T00:00:00.000+01:00,0.9938434476693052,-56500.0,2018-03-01T00:00:00.000+01:00
francia,Exportación,2018-03-02T00:00:00.000+01:00,0.9968957430881502,-56199.2,2018-03-02T00:00:00.000+01:00
francia,Exportación,2018-03-03T00:00:00.000+01:00,0.734943935086094,-46011.9,2018-03-03T00:00:00.000+01:00
francia,Exportación,2018-03-04T00:00:00.000+01:00,0.3237725063104257,-18509.2,2018-03-04T00:00:00.000+01:00
francia,Exportación,2018-03-05T00:00:00.000+01:00,0.766497432725913,-26646.9,2018-03-05T00:00:00.000+01:00
