Pais,TipoIntercambio,FechaCompleta,Porcentaje,Valor,Fecha
francia,Exportación,2020-01-01T00:00:00.000+01:00,0.5236616882027186,-21219.4,2020-01-01T00:00:00.000+01:00
francia,Exportación,2020-01-02T00:00:00.000+01:00,0.44634660119511066,-18688.8,2020-01-02T00:00:00.000+01:00
francia,Exportación,2020-01-03T00:00:00.000+01:00,0.009606746699327463,-747.5,2020-01-03T00:00:00.000+01:00
francia,Exportación,2020-01-04T00:00:00.000+01:00,0.02393419926351891,-1666.5,2020-01-04T00:00:00.000+01:00
francia,Exportación,2020-01-05T00:00:00.000+01:00,0.021835719876605736,-1327.9,2020-01-05T00:00:00.000+01:00
francia,Exportación,2020-01-06T00:00:00.000+01:00,0.23139594489949505,-14851.2,2020-01-06T00:00:00.000+01:00
francia,Exportación,2020-01-07T00:00:00.000+01:00,0.2103548181939526,-16074.6,2020-01-07T00:00:00.000+01:00
francia,Exportación,2020-01-08T00:00:00.000+01:00,0.09318768431108448,-7852.6,2020-01-08T00:00:00.000+01:00
francia,Exportación,2020-01-09T00:00:00.000+01:00,0.2495754176705241,-26539.8,2020-01-09T00:00:00.000+01:00
francia,Exportación,2020-01-10T00:00:00.000+01:00,0.36870569806883957,-39261.7,2020-01-10T00:00:00.000+01:00
francia,Exportación,2020-01-11T00:00:00.000+01:00,0.08165111618649651,-7175.1,2020-01-11T00:00:00.000+01:00
francia,Exportación,2020-01-12T00:00:00.000+01:00,0.11445279866332497,-10275.0,2020-01-12T00:00:00.000+01:00
francia,Exportación,2020-01-13T00:00:00.000+01:00,0.10371121844510725,-9026.9,2020-01-13T00:00:00.000+01:00
francia,Exportación,2020-01-14T00:00:00.000+01:00,0.06872423287887537,-5962.7,2020-01-14T00:00:00.000+01:00
francia,Exportación,2020-01-15T00:00:00.000+01:00,0.09217499244075943,-8108.8,2020-01-15T00:00:00.000+01:00
francia,Exportación,2020-01-16T00:00:00.000+01:00,0.3428035611373721,-21770.7,2020-01-16T00:00:00.000+01:00
francia,Exportación,2020-01-17T00:00:00.000+01:00,0.13104109519095206,-9239.0,2020-01-17T00:00:00.000+01:00
francia,Exportación,2020-01-18T00:00:00.000+01:00,0.33837982252472887,-28725.3,2020-01-18T00:00:00.000+01:00
francia,Exportación,2020-01-19T00:00:00.000+01:00,0.9668870920680522,-68925.9,2020-01-19T00:00:00.000+01:00
francia,Exportación,2020-01-20T00:00:00.000+01:00,0.8779704243312362,-62310.0,2020-01-20T00:00:00.000+01:00
francia,Exportación,2020-01-21T00:00:00.000+01:00,0.6300827674754003,-64091.2,2020-01-21T00:00:00.000+01:00
francia,Exportación,2020-01-22T00:00:00.000+01:00,0.5898176539424373,-43799.8,2020-01-22T00:00:00.000+01:00
francia,Exportación,2020-01-23T00:00:00.000+01:00,0.4517132255592624,-23166.7,2020-01-23T00:00:00.000+01:00
francia,Exportación,2020-01-24T00:00:00.000+01:00,0.36957924954561666,-17406.0,2020-01-24T00:00:00.000+01:00
francia,Exportación,2020-01-25T00:00:00.000+01:00,0.1631047934440952,-9298.8,2020-01-25T00:00:00.000+01:00
francia,Exportación,2020-01-26T00:00:00.000+01:00,0.04359941326051538,-1718.0,2020-01-26T00:00:00.000+01:00
francia,Exportación,2020-01-27T00:00:00.000+01:00,0.3527074163936863,-13286.7,2020-01-27T00:00:00.000+01:00
francia,Exportación,2020-01-28T00:00:00.000+01:00,0.09210225652922345,-4232.2,2020-01-28T00:00:00.000+01:00
francia,Exportación,2020-01-29T00:00:00.000+01:00,0.4266343110415515,-32929.3,2020-01-29T00:00:00.000+01:00
francia,Exportación,2020-01-30T00:00:00.000+01:00,0.13530007275022132,-6174.5,2020-01-30T00:00:00.000+01:00
francia,Exportación,2020-01-31T00:00:00.000+01:00,0.058021277010929434,-3270.7,2020-01-31T00:00:00.000+01:00
francia,Exportación,2020-02-01T00:00:00.000+01:00,0.008009753308685027,-423.1,2020-02-01T00:00:00.000+01:00
francia,Exportación,2020-02-02T00:00:00.000+01:00,0.03012581199133876,-1613.9,2020-02-02T00:00:00.000+01:00
francia,Exportación,2020-02-03T00:00:00.000+01:00,0.04874446085672083,-2475.0,2020-02-03T00:00:00.000+01:00
francia,Exportación,2020-02-04T00:00:00.000+01:00,0.049999390870365035,-2462.5,2020-02-04T00:00:00.000+01:00
francia,Exportación,2020-02-05T00:00:00.000+01:00,0.3790369634869128,-14811.4,2020-02-05T00:00:00.000+01:00
francia,Exportación,2020-02-06T00:00:00.000+01:00,0.41129600565423907,-19785.6,2020-02-06T00:00:00.000+01:00
francia,Exportación,2020-02-07T00:00:00.000+01:00,0.15456399638293578,-8495.1,2020-02-07T00:00:00.000+01:00
francia,Exportación,2020-02-09T00:00:00.000+01:00,0.008099900624934073,-437.7,2020-02-09T00:00:00.000+01:00
francia,Exportación,2020-02-10T00:00:00.000+01:00,0.021612450028341435,-1155.3,2020-02-10T00:00:00.000+01:00
francia,Exportación,2020-02-11T00:00:00.000+01:00,0.003795066413662239,-200.0,2020-02-11T00:00:00.000+01:00
francia,Exportación,2020-02-13T00:00:00.000+01:00,0.04801638473792005,-2532.0,2020-02-13T00:00:00.000+01:00
francia,Exportación,2020-02-14T00:00:00.000+01:00,0.1351598548219723,-7906.0,2020-02-14T00:00:00.000+01:00
francia,Exportación,2020-02-15T00:00:00.000+01:00,0.023270999220067836,-1283.0,2020-02-15T00:00:00.000+01:00
francia,Exportación,2020-02-16T00:00:00.000+01:00,0.01159284482540744,-596.3,2020-02-16T00:00:00.000+01:00
francia,Exportación,2020-02-17T00:00:00.000+01:00,0.02518741020800996,-1351.7,2020-02-17T00:00:00.000+01:00
francia,Exportación,2020-02-18T00:00:00.000+01:00,0.0037735849056603774,-200.0,2020-02-18T00:00:00.000+01:00
francia,Exportación,2020-02-19T00:00:00.000+01:00,0.03581466008355488,-1791.7,2020-02-19T00:00:00.000+01:00
francia,Exportación,2020-02-20T00:00:00.000+01:00,0.06930765954538046,-3954.3,2020-02-20T00:00:00.000+01:00
francia,Exportación,2020-02-21T00:00:00.000+01:00,0.06771474907170266,-3820.5,2020-02-21T00:00:00.000+01:00
francia,Exportación,2020-02-22T00:00:00.000+01:00,0.0564274048755366,-3199.4,2020-02-22T00:00:00.000+01:00
francia,Exportación,2020-02-23T00:00:00.000+01:00,0.06228219135700542,-3583.3,2020-02-23T00:00:00.000+01:00
francia,Exportación,2020-02-24T00:00:00.000+01:00,0.039978566963355465,-2148.8,2020-02-24T00:00:00.000+01:00
francia,Exportación,2020-02-25T00:00:00.000+01:00,0.058909132251371406,-3108.9,2020-02-25T00:00:00.000+01:00
francia,Exportación,2020-02-26T00:00:00.000+01:00,0.5209309905001791,-25893.5,2020-02-26T00:00:00.000+01:00
francia,Exportación,2020-02-27T00:00:00.000+01:00,0.7024331142150935,-30379.6,2020-02-27T00:00:00.000+01:00
francia,Exportación,2020-02-28T00:00:00.000+01:00,0.07789379019582768,-3776.4,2020-02-28T00:00:00.000+01:00
francia,Exportación,2020-02-29T00:00:00.000+01:00,0.1908556738890929,-8834.9,2020-02-29T00:00:00.000+01:00
francia,Exportación,2020-03-01T00:00:00.000+01:00,0.5197490674805019,-15327.4,2020-03-01T00:00:00.000+01:00
francia,Exportación,2020-03-02T00:00:00.000+01:00,0.8599611429606849,-34170.9,2020-03-02T00:00:00.000+01:00
francia,Exportación,2020-03-03T00:00:00.000+01:00,0.990189083125223,-35526.4,2020-03-03T00:00:00.000+01:00
francia,Exportación,2020-03-04T00:00:00.000+01:00,0.9006262364493476,-32459.2,2020-03-04T00:00:00.000+01:00
francia,Exportación,2020-03-05T00:00:00.000+01:00,0.9278319870406833,-34022.3,2020-03-05T00:00:00.000+01:00
francia,Exportación,2020-03-06T00:00:00.000+01:00,0.9862364509940038,-36085.8,2020-03-06T00:00:00.000+01:00
francia,Exportación,2020-03-07T00:00:00.000+01:00,0.5471991832436173,-23797.2,2020-03-07T00:00:00.000+01:00
francia,Exportación,2020-03-08T00:00:00.000+01:00,0.1378660144289708,-6938.7,2020-03-08T00:00:00.000+01:00
francia,Exportación,2020-03-09T00:00:00.000+01:00,0.6287842397544345,-21467.7,2020-03-09T00:00:00.000+01:00
francia,Exportación,2020-03-10T00:00:00.000+01:00,0.02910239620170516,-1542.2,2020-03-10T00:00:00.000+01:00
francia,Exportación,2020-03-11T00:00:00.000+01:00,0.01598077019752999,-858.3,2020-03-11T00:00:00.000+01:00
francia,Exportación,2020-03-12T00:00:00.000+01:00,0.025689933440930495,-1348.2,2020-03-12T00:00:00.000+01:00
francia,Exportación,2020-03-13T00:00:00.000+01:00,0.025403872240720188,-1236.0,2020-03-13T00:00:00.000+01:00
francia,Exportación,2020-03-14T00:00:00.000+01:00,0.026033916456329798,-1341.9,2020-03-14T00:00:00.000+01:00
francia,Exportación,2020-03-15T00:00:00.000+01:00,0.05735811997943824,-2990.4,2020-03-15T00:00:00.000+01:00
francia,Exportación,2020-03-16T00:00:00.000+01:00,0.7373049195912222,-25128.9,2020-03-16T00:00:00.000+01:00
francia,Exportación,2020-03-17T00:00:00.000+01:00,0.34858571973857067,-14885.9,2020-03-17T00:00:00.000+01:00
francia,Exportación,2020-03-18T00:00:00.000+01:00,0.04214647971360382,-2260.4,2020-03-18T00:00:00.000+01:00
francia,Exportación,2020-03-19T00:00:00.000+01:00,0.0643584233228303,-3366.1,2020-03-19T00:00:00.000+01:00
francia,Exportación,2020-03-20T00:00:00.000+01:00,0.013747062410827428,-723.6,2020-03-20T00:00:00.000+01:00
francia,Exportación,2020-03-23T00:00:00.000+01:00,0.0045073553246993804,-233.6,2020-03-23T00:00:00.000+01:00
francia,Exportación,2020-03-24T00:00:00.000+01:00,0.17663277492042495,-14849.8,2020-03-24T00:00:00.000+01:00
francia,Exportación,2020-03-25T00:00:00.000+01:00,0.10370581224829761,-9363.1,2020-03-25T00:00:00.000+01:00
francia,Exportación,2020-03-26T00:00:00.000+01:00,0.13041179726712404,-8387.2,2020-03-26T00:00:00.000+01:00
francia,Exportación,2020-03-27T00:00:00.000+01:00,0.054177445202972976,-4293.4,2020-03-27T00:00:00.000+01:00
francia,Exportación,2020-03-28T00:00:00.000+01:00,0.021447163934740762,-1341.4,2020-03-28T00:00:00.000+01:00
francia,Exportación,2020-03-29T00:00:00.000+01:00,0.15602085196508358,-8670.5,2020-03-29T00:00:00.000+01:00
francia,Exportación,2020-03-30T00:00:00.000+02:00,0.7301983718513984,-30290.6,2020-03-30T00:00:00.000+02:00
francia,Exportación,2020-03-31T00:00:00.000+02:00,0.44728217925605496,-21114.0,2020-03-31T00:00:00.000+02:00
francia,Exportación,2020-04-01T00:00:00.000+02:00,0.06962432340699191,-3118.0,2020-04-01T00:00:00.000+02:00
francia,Exportación,2020-04-02T00:00:00.000+02:00,0.1935566735228089,-10699.6,2020-04-02T00:00:00.000+02:00
francia,Exportación,2020-04-03T00:00:00.000+02:00,0.3064959099097325,-15568.0,2020-04-03T00:00:00.000+02:00
francia,Exportación,2020-04-04T00:00:00.000+02:00,0.660783196329922,-25393.7,2020-04-04T00:00:00.000+02:00
francia,Exportación,2020-04-05T00:00:00.000+02:00,0.36745707059670774,-19338.2,2020-04-05T00:00:00.000+02:00
francia,Exportación,2020-04-06T00:00:00.000+02:00,0.021244679541807827,-914.9,2020-04-06T00:00:00.000+02:00
francia,Exportación,2020-04-07T00:00:00.000+02:00,0.016557970692124953,-930.5,2020-04-07T00:00:00.000+02:00
francia,Exportación,2020-04-08T00:00:00.000+02:00,0.04702513669424907,-3250.1,2020-04-08T00:00:00.000+02:00
francia,Exportación,2020-04-09T00:00:00.000+02:00,0.11557806527234715,-7927.8,2020-04-09T00:00:00.000+02:00
francia,Exportación,2020-04-10T00:00:00.000+02:00,0.017636909148699104,-1009.9,2020-04-10T00:00:00.000+02:00
francia,Exportación,2020-04-11T00:00:00.000+02:00,0.010848414004347651,-628.3,2020-04-11T00:00:00.000+02:00
francia,Exportación,2020-04-12T00:00:00.000+02:00,0.07832015146425626,-5129.5,2020-04-12T00:00:00.000+02:00
francia,Exportación,2020-04-13T00:00:00.000+02:00,0.0848482041890057,-5679.9,2020-04-13T00:00:00.000+02:00
francia,Exportación,2020-04-14T00:00:00.000+02:00,0.030308282208588954,-1976.1,2020-04-14T00:00:00.000+02:00
francia,Exportación,2020-04-15T00:00:00.000+02:00,0.07248311670572087,-4457.4,2020-04-15T00:00:00.000+02:00
francia,Exportación,2020-04-16T00:00:00.000+02:00,0.38870024627999233,-21085.9,2020-04-16T00:00:00.000+02:00
francia,Exportación,2020-04-17T00:00:00.000+02:00,0.22136858293967682,-12868.2,2020-04-17T00:00:00.000+02:00
francia,Exportación,2020-04-18T00:00:00.000+02:00,0.14868711441039273,-11857.5,2020-04-18T00:00:00.000+02:00
francia,Exportación,2020-04-19T00:00:00.000+02:00,0.1780727738553385,-13261.4,2020-04-19T00:00:00.000+02:00
francia,Exportación,2020-04-20T00:00:00.000+02:00,0.14206832125237281,-9033.4,2020-04-20T00:00:00.000+02:00
francia,Exportación,2020-04-21T00:00:00.000+02:00,0.3085020801250373,-20133.0,2020-04-21T00:00:00.000+02:00
francia,Exportación,2020-04-22T00:00:00.000+02:00,0.6242236024844721,-34310.7,2020-04-22T00:00:00.000+02:00
francia,Exportación,2020-04-23T00:00:00.000+02:00,0.26470769085233187,-11192.9,2020-04-23T00:00:00.000+02:00
francia,Exportación,2020-04-24T00:00:00.000+02:00,0.48127110934510053,-23012.7,2020-04-24T00:00:00.000+02:00
francia,Exportación,2020-04-25T00:00:00.000+02:00,0.01861907846948191,-948.4,2020-04-25T00:00:00.000+02:00
francia,Exportación,2020-04-26T00:00:00.000+02:00,0.3198230583609369,-12233.2,2020-04-26T00:00:00.000+02:00
francia,Exportación,2020-04-27T00:00:00.000+02:00,0.6046929098599884,-15124.7,2020-04-27T00:00:00.000+02:00
francia,Exportación,2020-04-28T00:00:00.000+02:00,0.9222060054788422,-36458.4,2020-04-28T00:00:00.000+02:00
francia,Exportación,2020-04-29T00:00:00.000+02:00,0.8534182945508719,-65076.9,2020-04-29T00:00:00.000+02:00
francia,Exportación,2020-04-30T00:00:00.000+02:00,0.8211958693180071,-53438.5,2020-04-30T00:00:00.000+02:00
francia,Exportación,2020-05-01T00:00:00.000+02:00,0.8438640947121958,-61342.0,2020-05-01T00:00:00.000+02:00
francia,Exportación,2020-05-02T00:00:00.000+02:00,0.5500889263902786,-17537.0,2020-05-02T00:00:00.000+02:00
francia,Exportación,2020-05-03T00:00:00.000+02:00,0.1971348155315233,-12306.2,2020-05-03T00:00:00.000+02:00
francia,Exportación,2020-05-04T00:00:00.000+02:00,0.8172677169269369,-42736.4,2020-05-04T00:00:00.000+02:00
francia,Exportación,2020-05-05T00:00:00.000+02:00,0.14224412668589953,-7252.9,2020-05-05T00:00:00.000+02:00
francia,Exportación,2020-05-06T00:00:00.000+02:00,0.06440794249258033,-4205.8,2020-05-06T00:00:00.000+02:00
francia,Exportación,2020-05-07T00:00:00.000+02:00,0.2467795867831243,-14649.7,2020-05-07T00:00:00.000+02:00
francia,Exportación,2020-05-08T00:00:00.000+02:00,0.08669193101670859,-4776.5,2020-05-08T00:00:00.000+02:00
francia,Exportación,2020-05-09T00:00:00.000+02:00,0.10965474459151897,-5338.3,2020-05-09T00:00:00.000+02:00
francia,Exportación,2020-05-10T00:00:00.000+02:00,0.20946466881201395,-12497.5,2020-05-10T00:00:00.000+02:00
francia,Exportación,2020-05-11T00:00:00.000+02:00,0.040513199769917366,-1824.2,2020-05-11T00:00:00.000+02:00
francia,Exportación,2020-05-12T00:00:00.000+02:00,0.055092036884136907,-3176.1,2020-05-12T00:00:00.000+02:00
francia,Exportación,2020-05-13T00:00:00.000+02:00,0.016959902244469464,-1093.7,2020-05-13T00:00:00.000+02:00
francia,Exportación,2020-05-14T00:00:00.000+02:00,0.01105433741157974,-880.3,2020-05-14T00:00:00.000+02:00
francia,Exportación,2020-05-15T00:00:00.000+02:00,0.13254269436424587,-9461.6,2020-05-15T00:00:00.000+02:00
francia,Exportación,2020-05-16T00:00:00.000+02:00,0.3385773948689841,-11860.4,2020-05-16T00:00:00.000+02:00
francia,Exportación,2020-05-17T00:00:00.000+02:00,0.04575083144141768,-1751.2,2020-05-17T00:00:00.000+02:00
francia,Exportación,2020-05-18T00:00:00.000+02:00,0.03078767093325401,-1759.5,2020-05-18T00:00:00.000+02:00
francia,Exportación,2020-05-19T00:00:00.000+02:00,0.02926185416389959,-1762.5,2020-05-19T00:00:00.000+02:00
francia,Exportación,2020-05-20T00:00:00.000+02:00,0.013210150077337904,-948.0,2020-05-20T00:00:00.000+02:00
francia,Exportación,2020-05-21T00:00:00.000+02:00,0.006019414353328366,-449.2,2020-05-21T00:00:00.000+02:00
francia,Exportación,2020-05-22T00:00:00.000+02:00,0.08092005722393279,-6872.5,2020-05-22T00:00:00.000+02:00
francia,Exportación,2020-05-23T00:00:00.000+02:00,0.07268834994939166,-5307.1,2020-05-23T00:00:00.000+02:00
francia,Exportación,2020-05-24T00:00:00.000+02:00,0.014258134978912219,-1000.0,2020-05-24T00:00:00.000+02:00
francia,Exportación,2020-05-25T00:00:00.000+02:00,0.07970171568180574,-4371.4,2020-05-25T00:00:00.000+02:00
francia,Exportación,2020-05-26T00:00:00.000+02:00,0.030339010338205356,-1055.3,2020-05-26T00:00:00.000+02:00
francia,Exportación,2020-05-27T00:00:00.000+02:00,0.11425339366515837,-5050.0,2020-05-27T00:00:00.000+02:00
francia,Exportación,2020-05-29T00:00:00.000+02:00,0.038834951456310676,-2480.0,2020-05-29T00:00:00.000+02:00
francia,Exportación,2020-05-30T00:00:00.000+02:00,0.07203060146794744,-4869.6,2020-05-30T00:00:00.000+02:00
francia,Exportación,2020-05-31T00:00:00.000+02:00,0.1683324999332893,-14509.1,2020-05-31T00:00:00.000+02:00
francia,Exportación,2020-06-01T00:00:00.000+02:00,0.07267150726089133,-5340.6,2020-06-01T00:00:00.000+02:00
francia,Exportación,2020-06-02T00:00:00.000+02:00,0.03189773609700735,-2136.0,2020-06-02T00:00:00.000+02:00
francia,Exportación,2020-06-03T00:00:00.000+02:00,0.0568973274877939,-3060.2,2020-06-03T00:00:00.000+02:00
francia,Exportación,2020-06-04T00:00:00.000+02:00,0.3632110357246214,-13554.6,2020-06-04T00:00:00.000+02:00
